Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778277954481
Timestamp end: 1778279754784

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      267.9   112.3    80.4   131.0   146.3   263.0   310.6   334.4   350.7   370.1   394.7   431.1   509.6   679.9  2432.3  43619.2    43591
read      275.8    98.2    74.4   154.0   175.5   272.1   306.4   324.7   338.6   354.8   374.3   405.1   476.2   597.1  2686.0  20437.9    20430
read      264.5   132.2    74.4   128.5   142.9   238.1   294.6   326.7   350.1   378.0   414.7   471.1   619.8  1266.8  3129.2  93696.6    93758
read      265.5    97.5    80.4   168.6   187.0   258.0   286.5   302.5   314.6   329.3   347.5   380.8   454.1   873.7  3966.5  10464.5    10485
read      277.5    99.8    80.4   156.8   178.7   271.6   305.8   324.1   338.2   354.9   376.2   411.1   492.3   880.8  3120.6  16485.7    16518
read      259.8   132.0    74.4   125.2   138.9   233.4   291.9   323.4   346.1   372.9   406.7   462.5   618.5  1294.9  3197.3  83227.1    83230
read      250.0   109.9    93.8   169.1   182.3   240.1   265.0   278.9   290.1   303.3   320.0   348.8   423.3  1194.7  6110.6   5464.9     5484
read      263.9   111.7    74.4   126.8   141.0   251.3   307.3   335.2   354.7   376.5   403.3   445.2   534.1   713.8  2366.3  55656.1    55611
read      277.2   100.6    80.4   153.5   175.0   273.1   308.0   326.5   340.4   357.1   377.4   410.9   483.0   637.9  3422.6  20774.0    20774
read      258.9   131.1    74.4   128.2   142.1   234.1   288.8   319.4   342.1   368.7   402.0   455.1   581.0  1214.2  3467.2  96682.9    96726
read      272.9   105.1    80.4   138.3   155.5   270.1   311.0   332.3   346.7   365.4   388.5   423.9   500.9   671.4  3172.4  32498.3    32442
read      258.6   118.4    74.4   125.0   138.7   236.9   296.7   327.9   349.7   374.6   405.1   453.3   551.0   821.3  3060.4  73026.0    73039
read      258.3   115.9    74.4   124.9   138.7   236.1   296.0   327.6   349.7   374.9   405.8   454.2   551.3   837.7  2513.8  74069.4    74055
read      265.8   109.9    74.4   128.4   142.9   256.0   309.9   336.7   355.5   376.2   401.9   440.6   520.2   673.4  2169.9  51235.0    51197
read      261.4   110.9    74.4   125.7   139.9   246.6   304.0   332.6   352.4   374.4   402.2   444.3   530.8   738.0  2512.4  59370.7    59442
read      274.2   102.7    80.4   137.4   154.5   270.8   314.6   337.2   353.2   371.5   395.0   430.0   503.7   663.5  2419.1  35602.5    35654
read      259.9   130.0    80.4   125.8   139.5   235.3   294.5   326.2   348.7   374.9   407.7   459.0   577.6  1079.5  3707.1  78703.0    78747
read      271.9   109.5    74.4   133.1   149.3   266.2   313.6   337.9   355.1   374.3   400.0   437.2   521.0   679.9  3110.8  42169.7    42212
read      265.3   106.8    74.4   129.4   144.1   255.8   308.3   334.4   352.5   373.0   399.5   439.0   527.7   690.5  1964.0  52456.3    52488
read      271.5   129.6    80.4   134.8   151.2   266.8   310.1   332.3   347.5   366.8   391.0   427.9   511.6   932.0  4662.3  36995.6    36950
read      270.2    92.8    80.4   158.2   178.5   265.2   296.3   314.2   327.1   342.7   363.9   395.8   465.1   618.6  3432.4  16752.4    16762
read      253.2   112.7    74.4   123.1   136.9   230.8   289.3   320.4   342.8   368.3   399.2   445.4   543.1   812.4  2650.9  79479.5    79473
read      260.0   115.6    74.4   124.1   138.3   244.4   302.5   331.3   351.1   373.6   401.6   444.2   534.0   716.7  3413.6  61441.9    61431
read      254.2   116.9    74.4   124.6   138.5   230.4   287.8   319.3   342.2   368.4   400.4   450.0   554.8   845.1  3022.3  87100.9    87172
read      262.0   139.3    74.4   129.8   144.6   237.0   290.0   319.7   342.1   368.6   401.8   456.4   594.5  1556.9  3410.5 108049.4   108181
read      253.3   118.6    74.4   122.9   136.7   229.9   288.8   320.1   342.4   368.2   399.6   447.1   549.4   879.4  2683.1  80572.4    80515
read      270.9   105.3    80.4   134.6   151.6   267.7   311.8   334.4   349.9   368.3   391.8   426.9   500.3   632.7  3118.7  37160.7    37149
read      266.2    90.0    86.8   162.4   181.4   260.4   290.5   307.5   319.3   335.1   354.5   386.2   455.6   711.1  2823.5  13526.9    13444
read      254.8   113.6    74.4   122.8   136.6   234.3   293.8   324.1   345.2   369.7   399.5   443.9   538.9   764.9  2008.6  72034.4    72057
read      258.0   118.0    74.4   123.7   137.6   237.6   297.5   328.1   349.3   373.7   403.7   450.3   544.2   799.3  3208.0  69955.0    70041
read      254.0   123.5    74.4   124.5   138.4   229.0   285.7   317.3   340.0   366.4   398.8   448.8   568.7  1127.6  3217.7  90034.9    90162
read      264.0   110.1    74.4   127.1   141.6   254.4   308.1   334.7   353.1   373.6   399.6   437.0   517.8   667.0  2755.7  52029.8    52082
read      276.1   101.8    80.4   147.9   168.2   272.5   309.5   329.3   343.1   360.5   381.7   415.2   489.9   630.5  3635.1  24299.1    24258
read      257.1   120.0    74.4   123.7   137.7   235.6   295.7   326.5   348.0   372.8   402.8   449.1   545.9   794.3  3269.2  72080.5    72013
read      261.1   114.1    74.4   125.2   139.7   247.3   303.7   331.7   350.9   372.9   400.4   440.7   525.7   699.2  3277.4  58032.2    58012
read      263.7   107.1    74.4   128.9   144.1   258.2   305.9   329.7   345.9   366.1   390.8   427.5   503.5   636.5  2159.4  45313.1    45398
read      261.1   110.8    80.4   126.3   141.0   252.2   303.1   328.4   345.8   367.0   392.9   431.1   509.6   683.9  3215.6  50212.0    50177
read      266.2    93.3    74.4   134.8   151.8   263.4   304.7   325.7   340.9   359.2   381.5   415.8   487.4   592.2  1963.5  34555.5    34504
read      257.3   113.3    74.4   123.9   137.9   239.4   298.0   327.3   347.6   371.3   400.0   443.1   533.9   715.7  2701.2  66069.1    66010
read      253.8   112.8    74.4   122.9   136.7   232.8   291.4   321.6   343.1   368.0   398.2   443.9   543.1   773.3  2426.9  73998.9    73937
read      260.9   113.2    74.4   125.1   139.5   247.6   301.8   329.2   348.2   370.9   399.2   442.7   541.5   740.0  3027.0  54949.3    55020
read      262.0   112.0    80.4   126.3   140.8   251.8   305.1   331.6   349.9   371.2   397.4   435.6   514.3   672.9  2939.5  53230.5    53235
read      255.1   122.0    74.4   126.4   140.4   231.3   285.3   315.8   338.0   364.2   397.1   448.0   571.6  1165.7  2700.7  97659.7    97743
read      247.2   149.2    93.8   164.8   178.0   234.5   259.8   273.8   285.4   297.9   316.5   346.4   426.4  1275.5  7696.7   5424.7     5419
read      263.3    95.2    80.4   155.1   175.7   257.9   288.0   304.7   316.7   332.1   351.3   384.2   458.1   655.8  3535.9  14794.9    14764
read      256.7   101.8    86.8   166.7   182.4   248.3   274.9   290.7   302.1   316.2   335.8   367.2   440.2  1040.5  3185.6   7445.3     7451
read      280.1   131.8    74.4   126.9   141.6   262.7   324.5   358.4   382.4   409.8   444.9   496.2   592.7   783.4  3485.1  48190.7    48208
read      282.5    94.9    80.4   158.2   180.7   277.8   312.8   332.1   345.4   363.2   385.2   419.9   496.0   665.2  3173.8  16129.7    16149
read      286.0   161.2    74.4   124.9   139.2   242.8   310.5   354.5   390.8   436.7   498.3   586.9   793.1  1240.0  2648.3  78910.1    78989
read      282.8    99.8    80.4   152.1   174.6   278.6   315.6   336.0   350.2   367.9   390.8   425.9   502.9   637.2  3026.5  18863.1    18886
read      287.8   160.0    74.4   123.8   138.1   244.2   313.5   358.5   395.4   443.4   505.9   596.6   800.8  1166.5  2148.5  76057.3    75954
read      281.0   123.2    74.4   128.0   143.2   267.5   327.1   359.1   381.6   406.4   438.2   487.3   581.7   744.2  2217.7  44394.9    44409
read      278.1    91.0    80.4   155.8   177.7   273.5   308.4   327.5   341.4   358.5   379.2   412.9   487.9   638.9  2104.0  16469.1    16431
read      259.0   130.1    74.4   124.5   138.4   231.9   289.8   321.6   344.9   372.4   407.7   465.8   634.8  1156.2  3102.8  85671.5    85707
read      263.5   137.4    74.4   125.6   139.5   248.3   304.8   332.5   351.6   373.6   401.3   445.3   549.0  1240.7  3534.9  58174.3    58253
read      265.9   140.5    74.4   130.9   145.9   240.5   294.2   324.5   346.6   373.6   408.6   465.2   625.0  1481.8  3624.7 103877.6   103867
read      269.1    97.0    80.4   149.5   169.2   265.2   298.7   316.8   330.5   345.7   367.3   399.3   470.4   637.5  3098.8  21561.3    21604
read      256.1   127.0    74.4   126.6   140.4   231.9   287.6   318.4   340.9   367.1   399.5   450.9   572.0  1018.4  3418.5  90322.5    90401
read      254.4   120.7    74.4   124.4   138.2   230.4   288.1   319.3   341.8   367.8   399.7   449.1   559.9  1012.1  3136.2  84541.5    84467
read      261.2   132.4    80.4   129.4   143.8   236.0   290.3   320.6   343.4   369.9   403.6   457.8   590.2  1379.2  3195.3  99750.8    99700
read      271.8    95.0    74.4   140.7   158.5   269.6   309.4   330.1   344.4   362.5   384.7   418.6   490.0   623.3  2182.4  32043.2    32052
read      264.5   106.8    80.4   153.5   173.8   260.1   290.9   308.0   319.5   335.1   354.3   385.2   453.9   607.1  4008.7  18167.7    18173
read      257.8   118.2    74.4   124.5   138.3   238.1   297.3   327.4   348.1   372.4   401.6   447.0   542.4   785.5  3234.4  67808.9    67789
read      266.4   110.0    74.4   128.6   143.1   256.1   310.0   337.0   356.0   377.2   403.1   443.6   527.9   687.0  2678.5  51934.7    51929
read      254.7   120.3    74.4   124.8   138.6   230.4   288.1   319.4   342.3   368.6   400.4   449.4   559.3   995.9  3047.3  83897.3    83850
read      273.7    99.7    80.4   157.2   177.9   268.7   302.1   319.8   333.9   349.1   370.0   401.4   469.9   626.7  3633.8  18618.3    18614
read      274.3    96.2    74.4   142.7   161.6   271.2   311.0   331.9   346.0   364.2   386.7   421.1   494.6   644.5  2304.2  29420.8    29315
read      262.9   132.9    80.4   130.7   145.5   238.5   291.3   321.2   343.7   370.3   403.7   459.0   594.2  1329.1  3876.5 108027.8   108090
read      273.6    95.7    80.4   145.0   164.3   270.7   309.1   328.9   342.9   360.3   381.5   414.2   484.9   611.1  2548.8  27024.4    27024
read      264.9   107.4    74.4   128.7   143.6   255.6   308.4   334.6   352.7   372.9   398.8   435.9   513.1   649.4  2818.5  49857.3    49907
read      260.6    90.7    86.8   168.3   184.4   252.8   281.0   296.5   309.0   322.0   341.5   371.5   439.8   946.5  2844.7   9111.9     9150
read      273.2   103.5    80.4   138.2   155.6   270.4   312.8   334.8   349.9   368.0   391.1   425.4   496.8   633.1  2985.4  34243.0    34328
read      265.3   116.8    74.4   128.4   143.0   255.1   308.9   335.6   354.1   374.6   400.8   438.5   516.4   678.3  3466.2  51869.6    51881
read      274.4   129.7    80.4   164.7   185.0   267.5   298.0   315.4   328.0   342.7   363.1   393.9   464.9  1189.2  7320.6  14575.7    14569
read      257.3   128.0    74.4   124.2   138.1   232.1   290.6   322.1   344.9   371.3   403.7   456.1   586.8  1160.4  3010.5  81554.5    81517
read      254.5   120.7    74.4   123.3   137.0   230.9   290.0   321.4   344.0   369.9   401.2   449.3   553.2   893.4  2962.3  78705.4    78694
read      256.0   129.0    74.4   125.5   139.5   230.2   285.7   317.0   339.9   366.6   400.0   452.7   590.1  1280.3  3121.1  93543.1    93409
read      271.1   108.5    80.4   132.9   149.5   265.2   312.2   336.3   353.3   372.5   397.7   435.2   519.4   669.2  3137.4  39167.7    39093
read      272.1    89.5    80.4   156.1   176.8   267.7   301.0   318.8   332.4   346.7   368.0   399.3   466.7   627.7  2900.1  18726.5    18729
read      254.5   112.3    74.4   123.0   136.8   233.7   293.9   324.5   345.6   370.2   399.6   442.7   532.5   724.3  2526.4  70764.0    70818
read      276.6    94.8    80.4   153.5   174.2   272.9   308.2   327.0   340.8   357.5   377.6   410.1   483.7   666.4  2376.0  21998.4    21942
read      262.1   157.5    74.4   126.4   140.3   232.7   289.5   321.0   344.3   371.6   405.9   463.6   666.8  1764.9  4654.7  91723.1    91810
read      268.6   103.4    74.4   132.4   148.8   264.8   310.8   334.0   350.0   369.0   392.8   427.8   502.7   629.0  2049.0  39549.9    39588
read      263.7   105.7    74.4   129.4   144.8   260.1   305.3   328.0   343.7   362.7   386.0   421.2   494.8   655.5  3053.2  40955.5    40957
read      258.1   113.4    74.4   123.6   137.7   241.6   299.9   329.2   349.1   372.2   400.2   441.5   530.4   740.9  2530.1  62627.9    62645
read      267.8    88.3    86.8   159.1   179.1   262.6   293.6   311.1   323.2   338.9   359.2   390.8   458.6   650.7  3191.8  15564.9    15539
read      262.4   133.3    74.4   129.5   144.2   237.7   291.0   320.8   343.1   369.6   402.9   458.4   607.2  1404.9  3470.3 107577.7   107672
read      267.0    94.2    80.4   136.4   153.4   266.5   305.8   325.4   339.6   356.4   376.6   408.5   476.2   604.0  2554.8  32937.3    32954
read      264.3   135.2    74.4   126.0   140.2   248.7   305.7   333.7   353.3   375.1   403.0   446.8   546.5  1186.1  3956.1  58808.3    58866
read      270.0   123.8    80.4   146.9   166.6   267.0   301.2   318.9   332.7   347.5   369.0   400.5   469.8   611.9  4470.1  23679.0    23739
read      260.5   111.7    74.4   125.0   139.3   249.3   304.2   331.2   349.6   370.8   397.1   434.5   510.6   658.5  3314.8  54646.5    54701
read      260.5   110.4    74.4   125.0   139.1   245.4   303.4   332.3   352.2   374.5   402.6   445.0   531.2   698.4  2449.6  60704.7    60706
read      254.5   109.1    74.4   122.9   136.7   233.8   293.5   324.0   345.3   369.9   399.6   444.5   540.2   770.1  1808.7  72247.3    72350
read      261.2   120.1    74.4   125.4   139.6   246.4   303.7   332.3   352.1   374.2   401.6   442.5   526.1   692.2  3536.0  58634.6    58661
read      270.1   102.8    74.4   135.8   152.7   267.2   309.2   330.8   345.5   364.1   387.1   422.4   498.2   670.0  3139.3  34915.6    34912
read      261.7   131.8    74.4   129.8   144.3   236.9   290.2   320.2   342.5   368.9   402.2   457.0   596.6  1438.2  3363.9 103224.4   103268
read      264.4   103.6    80.4   132.3   148.2   261.9   304.5   325.5   340.5   358.7   381.0   415.5   491.9   641.7  2803.5  38635.2    38703
read      253.6   122.2    74.4   124.4   138.1   230.0   287.5   318.5   340.7   366.2   397.8   445.8   554.9   939.9  2914.9  83387.6    83358
read      261.1   114.3    74.4   125.4   139.7   248.2   304.8   332.2   351.1   372.6   399.4   439.3   524.0   690.6  2707.2  57361.2    57408
read      253.5   125.8    74.4   124.4   138.3   229.4   286.3   317.7   340.4   366.5   398.5   447.3   553.0   970.2  2841.6  86818.7    86837
read      274.4   118.5    80.4   139.3   156.9   270.3   312.1   334.0   349.1   367.9   391.4   426.6   505.0   801.9  3297.9  33491.8    33517
read      259.1   116.0    74.4   125.4   139.5   240.9   299.5   329.3   349.8   373.2   402.0   445.7   534.8   747.9  3016.4  66220.1    66204
read      255.7   114.5    74.4   123.7   137.6   234.3   293.7   324.5   346.0   371.1   401.4   447.9   543.9   765.2  3021.3  73835.9    73758
read      256.2   125.1    74.4   127.5   141.4   231.9   285.9   316.5   338.9   365.4   398.6   451.0   576.5  1152.4  2865.8  99736.9    99742
read      290.4   169.7    74.4   136.5   152.8   259.0   316.6   350.4   375.8   407.3   452.1   532.1   782.5  1856.0  4937.8 109360.9   109462
read      256.0   114.0    74.4   127.2   141.3   234.4   289.8   320.1   341.9   367.2   398.3   445.7   544.3   797.7  2528.0  94384.0    94453

Total QPS = 55309.0 (99556272 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24590399431 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
