Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778504230477
Timestamp end: 1778506030898

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      254.6   127.0    74.4   124.0   138.7   237.3   289.2   315.4   334.2   357.2   388.9   435.3   541.7   987.6  4893.6  74193.8    74055
read      258.7    96.8    80.4   129.3   144.5   251.2   297.4   319.6   336.3   356.4   383.5   423.5   505.1   635.5  1139.3  51396.0    51197
read      257.7    98.8    74.4   126.9   141.7   245.9   296.4   320.6   338.8   361.9   391.7   432.9   521.3   682.0  1372.5  59499.0    59442
read      261.2    96.3    74.4   138.8   156.1   257.2   294.5   313.4   326.8   342.9   367.2   402.4   483.5   650.8  3081.4  35648.0    35654
read      257.1   128.0    74.4   125.4   139.9   238.1   290.2   316.8   336.1   360.6   394.0   445.8   566.1  1017.9  4186.6  78677.5    78747
read      262.2    90.2    74.4   135.8   152.1   257.5   298.4   318.7   334.0   351.8   377.9   416.6   496.2   652.2  1470.7  42262.5    42212
read      263.1    97.3    74.4   132.8   148.5   254.5   300.8   323.6   340.3   361.7   389.5   430.1   526.9   711.6  1458.2  52631.8    52488
read      263.0    85.0    80.4   139.2   156.7   260.0   297.8   316.5   330.6   346.3   371.2   405.4   482.8   592.5  1124.8  36808.2    36950
read      251.7    86.2    80.4   156.1   174.3   246.6   272.3   287.3   297.1   310.7   327.3   360.0   431.6   909.5  3024.2  16844.2    16762
read      254.6   111.7    74.4   124.5   139.1   236.7   288.6   315.5   335.0   359.2   392.5   442.5   551.9   781.6  2580.1  79479.0    79473
read      258.1   115.0    74.4   126.1   141.2   244.9   295.2   319.8   337.7   360.0   390.1   434.9   537.9   738.1  3875.2  61278.2    61431
read      256.3   122.9    74.4   124.9   139.5   236.6   288.3   315.1   334.7   359.3   393.3   447.8   576.6  1081.1  2799.4  87121.8    87172
read      261.5   124.0    74.4   128.7   143.9   241.4   291.0   318.0   338.1   363.5   398.4   456.6   591.5  1280.3  3256.6 108011.8   108181
read      255.3   117.4    74.4   125.0   139.5   236.6   288.8   315.5   334.6   358.2   391.2   442.4   560.0   921.2  2678.8  80238.0    80515
read      262.3   115.2    80.4   138.3   155.1   258.6   296.1   315.2   329.0   344.8   369.0   404.1   479.6   617.6  5716.9  36995.0    37149
read      245.0    87.9    86.8   160.2   175.9   239.2   262.8   274.7   285.2   296.0   312.7   340.4   413.3   933.4  2541.8  13476.8    13444
read      256.0   106.7    74.4   125.0   139.5   240.2   292.2   318.3   337.0   360.4   392.8   442.1   546.8   776.6  1825.9  72172.2    72057
read      255.3   124.1    74.4   124.5   138.9   239.6   291.4   317.2   335.5   358.1   389.4   435.3   539.0   752.4  4317.6  69893.0    70041
read      258.8   144.0    74.4   125.0   139.7   237.0   288.4   315.5   335.2   360.3   395.6   452.6   591.3  1654.8  4103.3  90069.0    90162
read      258.7   112.0    74.4   128.6   143.8   250.0   295.9   317.8   334.1   353.4   380.8   423.4   511.8   742.2  3417.7  52065.8    52082
read      255.7    78.8    74.4   148.2   166.2   253.4   283.0   298.5   310.5   323.1   341.6   372.4   442.5   656.5  1986.6  24163.8    24258
read      254.4   110.3    74.4   123.7   138.3   238.3   289.9   315.8   334.2   357.2   389.9   438.1   556.7   816.2  2587.5  71972.2    72013
read      256.8   100.1    74.4   127.4   141.8   246.6   294.9   318.5   335.3   355.7   385.1   429.7   521.6   687.5  1668.9  57990.5    58012
read      258.9   110.5    74.4   131.1   147.3   253.1   295.0   315.2   329.9   346.3   372.1   411.4   501.2   777.6  3692.2  45446.8    45398
read      258.5    94.1    74.4   130.1   145.7   251.5   296.8   318.6   334.6   353.7   381.2   421.3   503.7   641.4  1297.7  50085.8    50177
read      259.5   108.4    80.4   138.9   156.5   256.1   291.6   309.9   322.0   338.5   360.8   395.9   468.5   625.0  5025.3  34548.0    34504
read      256.0   115.1    68.9   124.6   139.3   241.4   292.1   317.3   335.6   358.1   389.0   436.2   540.1   785.1  2793.0  66018.5    66010
read      256.6   116.4    74.4   124.9   139.8   240.1   292.5   318.8   337.8   361.9   394.6   444.3   555.1   757.2  1951.9  73751.0    73937
read      259.3   110.9    74.4   128.7   144.0   249.5   297.0   320.1   336.7   357.1   386.0   429.2   517.2   690.6  2356.8  55196.5    55020
read      260.8   126.3    74.4   129.3   144.7   250.6   297.5   320.4   337.2   357.9   386.5   427.7   511.2   842.3  5007.0  53031.2    53235
read      257.1   122.5    74.4   126.1   140.9   237.2   288.0   315.2   334.9   359.6   393.7   448.0   577.2  1152.2  3155.7  97770.2    97743
read      233.0    95.4    93.8   159.0   171.6   223.6   245.6   258.0   267.5   278.2   294.1   321.0   431.1   966.3  3720.1   5446.5     5419
read      245.3    78.2    93.8   156.6   173.9   241.3   265.3   277.7   288.0   298.8   314.8   342.3   411.3   861.2  3779.0  14777.0    14764
read      234.4    92.9   101.3   160.4   173.7   226.8   248.0   259.9   268.6   278.7   293.6   318.6   396.6  1004.1  3676.1   7544.0     7451
read      261.5    99.0    80.4   131.3   147.3   254.6   298.8   320.4   336.6   356.1   383.3   424.0   511.6   725.7  1900.5  48068.5    48208
read      249.2    79.9    86.8   156.7   175.2   245.7   269.8   283.4   293.1   305.2   319.2   346.4   413.4   875.0  3179.9  16092.5    16149
read      257.0   112.8    74.4   125.0   139.7   239.0   290.7   317.6   337.3   362.2   396.0   449.9   569.2   835.2  2497.5  79174.8    78989
read      252.0    72.7    80.4   154.4   172.8   248.6   274.4   289.1   298.9   312.4   329.6   360.1   431.4   728.2  1919.0  18903.8    18886
read      254.6   111.0    80.4   124.2   138.9   237.5   289.4   315.9   334.7   358.2   391.3   439.8   553.0   820.8  1843.0  75752.5    75954
read      261.2   101.9    74.4   133.1   149.5   256.6   298.2   318.7   333.9   351.0   376.0   416.6   496.9   633.4  3189.3  44292.2    44409
read      249.3    93.3    86.8   155.3   173.8   244.8   269.7   283.5   293.2   305.5   319.8   346.5   420.3   893.7  4012.1  16479.2    16431
read      254.5   123.1    74.4   123.6   138.2   235.2   286.5   313.7   333.2   357.1   391.0   444.4   572.3  1059.0  2708.0  85749.2    85707
read      257.8   100.9    80.4   127.9   142.8   247.3   295.7   319.3   336.4   357.5   387.2   430.7   521.2   693.5  1307.9  58220.5    58253
read      265.9   149.1    80.4   129.9   145.2   243.7   293.8   320.8   341.1   367.5   402.6   461.9   620.2  1839.4  4426.6 104168.2   103867
read      254.6    94.5    80.4   151.4   169.8   251.0   278.9   293.8   305.1   317.6   336.4   367.0   435.0   813.9  3621.1  21665.0    21604
read      256.1   122.5    74.4   125.6   140.1   236.4   287.6   314.6   334.2   358.6   392.7   445.9   575.1  1144.1  3561.5  90535.5    90401
read      254.8   107.2    74.4   124.9   139.3   236.8   288.9   316.1   335.5   359.6   392.9   444.9   556.8   840.4  1785.2  84418.8    84467
read      280.9  3248.2    74.4   126.2   140.8   235.5   285.6   312.4   331.7   355.3   389.0   442.0   562.6   989.3 14114.0  99630.5    99700
read      258.9   130.9    80.4   141.6   158.9   255.9   289.2   306.3   317.8   333.2   352.9   389.3   463.0   617.2  6473.3  32147.2    32052
read      534.3 12270.7    86.8   155.3   173.4   247.3   272.5   286.6   295.8   308.9   324.3   353.7   429.0  2349.4 628671.3  18324.8    18173
read      256.2   110.5    74.4   125.5   140.2   241.2   292.7   318.1   336.0   358.2   389.6   435.0   537.6   888.7  2767.2  67783.5    67789
read      261.5   107.7    80.4   129.8   145.3   252.8   299.5   321.9   338.5   358.8   386.2   428.0   522.5   796.4  3019.1  51950.2    51929
read      256.5   132.5    74.4   124.5   139.1   236.3   288.2   315.5   335.1   359.6   393.8   446.9   568.3  1211.4  4041.4  83750.8    83850
read      250.9    72.8    86.8   155.1   173.0   248.1   273.4   287.8   297.0   310.3   325.5   351.6   419.8   852.1  2067.7  18576.2    18614
read      261.9    88.0    80.4   144.1   162.4   259.8   292.3   309.7   321.1   337.4   359.1   394.7   463.7   599.9  2143.5  29317.2    29315
read      260.2   133.8    80.4   127.7   142.5   239.1   288.7   315.3   334.9   359.6   394.8   453.2   602.7  1541.1  3298.4 108019.5   108090
read      259.6   100.1    80.4   145.7   164.9   257.1   288.0   304.4   316.0   330.7   348.4   382.6   449.3   717.0  4130.7  27046.8    27024
read      260.4    99.2    74.4   130.4   146.2   253.1   298.1   320.5   336.8   356.5   383.8   425.0   512.2   643.4  1932.7  49760.2    49907
read      240.7    93.0    86.8   162.4   177.0   234.4   255.9   268.0   275.6   287.6   301.6   326.8   400.2   959.4  3865.6   9207.2     9150
read      260.8    82.6    80.4   139.4   157.0   259.0   294.6   313.0   326.0   341.9   365.2   399.9   469.3   588.0  1042.0  34324.8    34328
read      259.7   132.9    74.4   128.9   143.9   249.7   296.1   318.7   335.7   356.3   384.2   424.7   510.0   809.7  6240.5  51913.2    51881
read      247.1    86.9    86.8   158.0   175.5   242.7   266.6   279.3   289.3   300.2   315.6   340.9   409.9   930.8  2800.1  14673.0    14569
read      250.3   104.2    74.4   122.5   136.8   233.1   284.7   311.6   330.3   352.8   385.0   435.0   545.3   774.1  1854.4  81457.0    81517
read      252.4   120.5    74.4   122.7   137.2   233.9   286.3   313.1   331.9   354.7   388.0   436.8   555.2   918.4  3220.1  78762.0    78694
read      253.7   125.2    74.4   124.1   138.7   233.5   284.2   311.5   331.0   355.0   389.4   443.5   580.0  1090.8  2935.1  93352.2    93409
read      259.2   101.2    74.4   134.7   151.4   255.6   294.1   313.5   327.2   343.4   368.2   403.7   482.2   628.2  3181.4  39090.5    39093
read      249.7    69.2    80.4   152.7   171.0   247.2   273.0   287.4   296.9   310.2   325.6   353.1   423.0   675.3  1998.6  18765.5    18729
read      253.5   104.1    74.4   124.0   138.5   237.9   289.7   315.9   334.3   356.8   388.6   435.3   535.2   741.8  1908.0  70613.2    70818
read      253.0    83.4    86.8   149.6   168.0   251.0   278.4   292.9   303.8   316.3   334.1   363.6   429.3   700.7  1996.8  21989.8    21942
read      249.1   113.1    74.4   122.3   136.6   230.5   281.0   308.4   327.4   349.6   382.7   433.9   549.7   901.0  1891.0  91487.2    91810
read      260.1    92.2    74.4   135.4   152.5   257.1   296.2   315.7   329.4   344.5   368.9   403.4   478.3   619.5  1733.6  39690.8    39588
read      260.2   149.5    74.4   133.2   150.2   255.2   294.5   314.0   327.9   343.9   368.4   403.9   487.6   691.6  6094.7  40899.8    40957
read      255.6   108.9    74.4   125.3   140.2   242.7   294.2   318.8   336.3   357.5   387.1   431.6   526.5   690.5  1857.7  62545.0    62645
read      246.8    93.4    80.4   157.0   174.8   242.8   266.4   278.6   288.6   299.3   314.9   340.3   407.5   955.5  3937.4  15561.2    15539
read      259.7   153.4    74.4   127.0   141.8   237.6   287.4   314.4   334.1   358.8   393.9   451.9   587.2  1772.3  4975.9 107539.0   107672
read      259.3   104.9    74.4   139.7   156.9   256.8   291.6   309.5   321.1   337.2   358.4   393.5   463.0   669.3  3802.5  33113.2    32954
read      254.3    96.0    74.4   125.8   140.6   244.0   293.2   317.2   333.9   353.4   381.5   423.9   507.8   658.3  1253.5  58817.5    58866
read      253.6    90.1    74.4   148.1   166.4   251.4   279.5   294.5   305.8   317.9   336.3   367.1   433.2   596.8  4139.9  23833.2    23739
read      258.8   128.2    74.4   127.6   142.5   247.1   294.8   317.7   334.6   355.0   384.4   427.3   524.9   972.8  3900.7  54584.2    54701
read      257.0   113.1    74.4   126.1   141.0   244.2   294.6   319.0   336.5   358.0   387.4   431.6   528.0   745.5  3212.5  60985.0    60706
read      253.7   117.6    74.4   123.0   137.8   236.6   288.8   315.0   333.6   356.3   388.0   434.4   546.1   947.6  2544.9  72443.8    72350
read      260.1   103.9    80.4   129.5   144.7   248.3   297.5   321.6   338.7   360.6   390.2   433.6   535.2   739.0  1448.0  58867.5    58661
read      265.8    88.3    80.4   144.5   162.6   263.1   299.3   317.5   331.2   345.9   369.4   402.9   475.6   612.6  1882.4  35127.5    34912
read      254.3   137.6    74.4   124.8   139.5   232.8   282.0   309.1   328.3   351.8   386.0   439.8   590.7  1484.0  3641.0 103273.8   103268
read      262.7    88.5    80.4   139.3   156.2   260.4   297.9   316.6   330.3   345.4   369.2   404.0   481.4   608.8  1928.5  38657.5    38703
read      254.5   127.2    80.4   123.5   138.1   235.3   287.0   313.7   332.4   355.0   388.7   439.8   565.7  1307.0  3619.3  83338.5    83358
read      255.9   104.9    74.4   126.3   141.3   246.1   294.3   317.6   334.0   353.3   381.2   423.2   514.1   711.7  2695.7  57344.2    57408
read      249.1   107.3    74.4   121.9   136.3   231.3   282.5   309.6   328.3   349.9   382.9   433.3   544.2   812.8  2218.1  86869.2    86837
read      258.5   105.5    80.4   138.9   156.7   255.7   290.5   308.5   320.4   336.8   358.5   394.0   465.9   708.0  2699.5  33371.2    33517
read      253.2   114.4    74.4   123.4   138.3   238.8   289.9   315.2   333.1   354.2   383.8   427.9   524.9   773.5  3010.2  66225.2    66204
read      261.3   189.5    74.4   122.3   137.1   236.5   288.5   315.2   334.3   358.3   393.2   451.1   658.0  2152.8  8346.2  73639.0    73758
read      249.2   107.5    74.4   122.6   137.1   231.1   280.8   307.8   326.5   348.3   381.4   433.8   556.9   899.0  1964.8  99550.5    99742
read      253.3   117.4    80.4   125.3   140.0   233.7   283.0   309.9   328.9   351.4   385.1   437.7   576.5  1186.1  2619.1 109524.2   109462
read      248.4   128.1    74.4   120.7   134.8   227.6   278.3   306.0   324.8   346.2   379.0   433.3   578.6  1175.7  3907.2  94534.5    94453
read      255.1    90.6    74.4   129.6   145.7   250.6   292.3   312.5   326.5   343.0   367.7   403.9   487.9   592.4  1646.7  44040.8    44096
read      247.5   117.6    74.4   121.7   136.1   228.2   278.3   305.9   324.7   345.9   377.4   428.9   550.1  1007.4  3511.7 100623.5   100467
read      233.1    58.6    93.8   159.6   173.8   228.0   249.5   261.4   269.7   279.7   293.8   317.9   382.5   887.7  1264.0   8525.8     8576
read      252.6   103.3    74.4   123.8   138.8   241.7   290.8   314.6   331.1   349.9   377.5   420.7   513.1   683.8  2489.1  59163.2    59359
read      231.9    88.3    86.8   157.9   171.8   224.9   245.9   257.5   267.0   277.1   292.7   317.1   393.5   921.6  3910.4   7672.2     7614
read      254.4   114.1    74.4   123.7   138.6   242.2   292.3   316.4   333.2   352.9   382.7   427.2   522.5   712.3  3467.9  60221.0    60329
read      255.1   103.4    74.4   129.3   145.4   249.8   291.6   312.1   326.3   342.8   367.5   405.3   492.2   648.3  2242.9  43773.8    43762
read      250.4   111.3    74.4   121.4   135.8   236.2   287.4   312.7   330.0   350.0   380.6   425.3   523.5   742.5  2998.7  67003.5    67038
read      255.0   131.5    80.4   143.9   162.3   251.7   282.3   298.0   310.2   323.2   342.2   374.9   445.2   603.5  6733.1  26184.8    26095
read      252.1   147.6    74.4   122.1   136.7   235.9   287.8   313.7   331.8   353.5   385.1   430.7   532.2   741.5  4510.5  71155.0    71173
read      256.2   128.8    74.4   125.6   140.6   236.3   286.9   313.9   333.3   357.2   390.9   446.9   584.1  1077.0  2415.5 109026.8   109276
read      239.8    82.8    93.8   154.7   172.1   235.1   258.3   270.5   279.5   290.9   305.9   330.6   396.8   928.2  3166.5  13185.2    13150
read      250.7   102.7    68.9   122.2   136.8   239.6   289.6   313.6   330.2   348.9   376.9   419.9   506.3   682.2  2346.5  61240.5    61250
read      251.6   110.7    74.4   122.9   137.4   234.7   286.4   313.4   332.2   354.6   386.9   435.5   540.1   759.1  1986.4  84190.0    84472
read      248.2   107.5    74.4   121.0   135.2   231.3   282.7   309.5   327.9   348.3   380.4   430.7   539.5   742.1  2130.4  82127.8    82226
read      251.9    78.3    80.4   140.2   158.7   249.9   281.4   297.2   309.6   322.5   341.4   373.0   435.1   622.6  1920.3  27723.0    27671
read      244.4   108.0    74.4   120.0   134.0   226.6   275.9   302.8   321.0   342.9   373.6   425.7   543.1   855.3  1992.6  99099.5    98736
read      252.6   126.3    74.4   123.2   138.1   232.0   282.5   309.9   329.1   351.8   385.5   439.4   578.6  1341.8  3385.7 106172.5   106314
read      255.3   113.8    74.4   125.6   140.4   235.8   286.3   313.7   333.4   357.3   391.3   446.6   575.8   994.9  2606.5 105081.8   105027
read      245.6   108.4    74.4   120.3   134.5   227.1   277.4   304.7   323.4   345.2   377.6   428.9   547.8   828.2  1994.0  96725.5    96867
read      244.4   108.6    74.4   119.7   133.4   226.9   277.9   305.2   323.5   344.3   375.0   425.5   536.0   737.2  1632.0  89416.0    89493
read      253.5    95.7    74.4   126.4   141.9   246.3   291.3   313.5   328.8   345.5   371.6   411.9   498.2   621.9  1944.3  50565.8    50538
