Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778311493079
Timestamp end: 1778313293389

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      269.2   109.0    80.4   136.8   151.6   260.0   309.2   333.2   350.2   372.7   399.9   439.8   526.1   702.5  2879.3  49893.3    49907
read      237.2    82.6    93.8   158.4   172.2   230.2   252.9   266.0   274.5   287.3   302.9   330.0   409.9   755.8  3541.2   9213.0     9150
read      274.1   124.0    80.4   144.6   161.0   269.0   308.6   328.8   343.0   363.0   389.1   428.4   516.9   866.7  4721.5  34261.9    34328
read      266.5   109.1    80.4   133.8   148.8   256.8   306.9   331.1   347.4   370.4   398.3   439.2   525.5   707.9  2805.6  51774.5    51881
read      252.5    84.7    86.8   155.9   172.3   247.3   274.0   289.4   300.0   314.0   332.4   364.8   443.3   715.2  3383.2  14554.8    14569
read      262.4   114.9    80.4   130.9   145.3   241.9   297.3   326.4   346.6   373.4   405.9   456.5   562.4   849.0  2684.3  81507.3    81517
read      259.1   112.7    80.4   129.5   143.6   239.5   295.0   323.1   343.1   369.0   400.4   448.4   546.7   766.0  2582.5  78845.7    78694
read      258.3   125.4    74.4   130.1   144.4   237.3   290.3   318.0   338.4   363.6   395.9   444.7   561.0  1004.9  3700.2  93333.4    93409
read      269.0   126.7    80.4   141.2   156.8   265.0   305.6   324.9   338.9   356.5   380.4   418.6   504.3   902.0  4777.4  39135.1    39093
read      259.3    90.2    86.8   156.5   173.6   255.9   283.4   297.7   309.6   321.6   341.1   374.3   456.8   722.7  2968.9  18716.9    18729
read      266.7   111.9    80.4   133.2   147.9   248.8   304.0   331.9   351.7   376.8   408.7   459.4   571.9   798.9  2220.9  70800.3    70818
read      260.5    92.3    86.8   152.8   169.5   258.1   286.5   301.4   312.7   325.5   343.4   378.2   464.3   742.8  3153.2  21956.5    21942
read      260.0   118.4    80.4   131.1   145.6   239.4   292.7   320.7   341.1   366.7   398.9   448.2   557.8   947.4  2998.4  91842.9    91810
read      268.9    94.4    80.4   141.5   157.1   266.3   307.8   327.8   341.8   360.5   384.8   421.6   500.2   639.8  1654.9  39568.1    39588
read      269.6   101.9    80.4   141.4   157.2   266.1   308.4   328.7   342.7   361.9   386.4   422.7   499.7   671.6  2789.1  40915.9    40957
read      262.4   111.2    74.4   131.5   145.9   247.9   302.6   328.8   346.2   370.0   398.9   441.2   531.9   692.6  2286.1  62692.1    62645
read      249.5    93.6    93.8   155.9   172.1   245.3   270.6   284.7   294.4   307.3   322.0   350.2   428.4   731.3  3197.1  15546.1    15539
read      267.9   128.6    74.4   134.9   150.5   247.5   297.8   325.5   345.5   371.4   403.8   457.5   593.8  1316.6  3486.5 107749.9   107672
read      270.3    95.3    80.4   144.4   160.6   267.3   306.1   325.5   339.5   357.5   382.4   420.2   497.8   692.8  2813.5  33067.0    32954
read      266.6   135.5    80.4   132.2   146.8   251.3   305.0   331.0   348.9   373.1   402.7   448.3   545.6  1140.4  3201.4  58856.0    58866
read      265.5    86.2    80.4   150.5   167.2   262.3   295.2   312.7   324.9   340.2   362.7   399.0   474.4   672.9  2032.4  23686.9    23739
read      268.9   122.1    74.4   134.8   149.8   256.5   308.2   333.5   351.5   375.1   404.0   449.1   542.0   799.4  2969.8  54711.7    54701
read      261.4   103.8    74.4   132.2   146.7   247.8   301.6   327.3   344.5   367.5   395.9   436.1   518.7   658.4  2191.6  60604.5    60706
read      256.0   105.9    74.4   129.5   143.4   237.9   293.8   321.3   340.2   363.8   394.0   436.3   521.0   646.0  2020.0  72371.3    72350
read      259.5   114.5    80.4   131.9   146.4   246.6   299.4   324.0   341.1   362.9   390.7   430.8   509.9   639.8  2189.2  58605.0    58661
read      267.4    97.6    80.4   143.2   159.0   264.2   303.2   322.1   336.6   353.5   377.5   415.2   494.2   673.8  2351.3  34924.8    34912
read      259.4   119.5    74.4   133.7   148.6   240.4   291.7   319.3   339.5   364.2   395.8   441.5   537.1   724.9  3023.8 103458.0   103268
read      266.8    97.4    80.4   141.0   156.3   262.5   304.0   324.1   338.6   356.6   381.6   419.8   497.3   667.4  2860.6  38704.7    38703
read      254.6   108.1    74.4   129.5   143.2   234.6   289.5   317.9   337.7   361.8   393.4   438.9   531.4   684.1  2090.7  83361.6    83358
read      261.7   112.6    74.4   132.1   146.8   249.3   301.9   326.9   343.6   366.3   394.6   434.4   515.3   651.5  2360.2  57450.9    57408
read      253.5   106.9    74.4   129.3   143.0   233.4   287.7   316.3   336.2   360.3   392.1   436.5   528.1   682.4  2305.5  86918.9    86837
read      265.6    90.9    80.4   143.6   159.6   263.5   300.9   319.4   333.3   348.3   372.6   407.5   480.0   636.3  2177.6  33450.7    33517
read      256.7   106.8    74.4   130.1   144.0   240.9   295.5   321.6   339.8   362.3   391.3   432.7   515.4   651.4  2281.7  66182.3    66204
read      256.0   106.9    74.4   129.5   143.3   237.4   293.3   320.9   340.0   363.8   394.1   436.6   525.8   673.9  2272.2  73805.1    73758
read      255.3   103.4    74.4   131.6   146.1   236.1   287.7   315.5   335.4   359.4   390.9   436.1   532.2   693.1  1914.4  99770.7    99742
read      261.8   106.8    74.4   135.2   150.4   243.7   293.8   321.1   341.2   366.1   398.0   446.7   544.7   727.8  2003.8 109729.7   109462
read      253.5   110.6    74.4   129.9   143.9   233.5   286.2   314.6   334.5   358.4   390.0   435.3   529.6   703.9  2954.2  94517.0    94453

Total QPS = 55324.6 (99584256 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24597310491 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.50%,100.00%
