Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778464927837
Timestamp end: 1778466728145

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      264.7    99.0    80.4   133.3   149.8   260.0   303.3   324.6   340.0   358.7   382.6   421.3   506.7   652.9  2053.4  39593.0    39588
read      262.9    99.6    80.4   131.7   148.1   257.9   302.0   323.1   338.6   357.2   381.3   421.0   507.9   640.6  2379.9  40984.7    40957
read      260.1   115.0    74.4   124.7   139.4   244.6   299.8   326.4   344.9   367.6   397.7   447.8   552.5   736.0  2984.6  62537.3    62645
read      256.5   113.4    86.8   155.8   174.0   249.4   279.6   295.4   307.7   320.6   340.1   371.2   446.9   641.2  5267.4  15550.5    15539
read      280.1   143.8    80.4   132.5   149.3   257.0   309.1   338.5   361.2   390.7   433.9   504.0   677.2  1539.0  3419.6 107493.7   107672
read      266.7    99.8    74.4   138.7   156.0   263.1   302.8   322.1   336.9   353.8   375.2   410.6   492.3   657.4  3226.6  32994.3    32954
read      261.2   111.7    74.4   125.8   140.5   246.8   301.3   327.3   345.3   367.9   397.6   445.9   548.1   722.9  2504.5  58855.5    58866
read      261.0    91.4    74.4   146.1   164.7   257.2   291.0   308.6   320.1   336.1   356.3   389.4   462.9   591.5  2703.3  23773.4    23739
read      260.4   110.2    74.4   126.8   141.3   249.0   300.4   324.8   341.9   362.9   390.5   434.9   538.8   722.3  2832.2  54575.3    54701
read      262.1   122.8    74.4   125.9   140.5   247.4   301.3   327.5   345.6   368.0   398.1   450.5   562.1   761.1  3061.8  60732.7    60706
read      260.1   116.4    74.4   124.4   139.1   241.3   297.0   325.4   345.3   369.7   401.9   458.5   578.1   790.4  2403.1  72474.5    72350
read      262.0   118.8    74.4   125.9   140.6   248.1   301.7   327.6   345.3   367.4   396.6   446.1   551.2   787.4  3410.4  58672.0    58661
read      265.8   100.3    74.4   137.1   153.9   261.5   302.3   322.2   337.3   354.8   377.6   415.2   500.8   658.1  3099.8  34862.5    34912
read      273.8   155.4    74.4   129.5   145.3   250.2   302.1   330.8   352.3   379.5   421.4   490.8   661.7  1808.0  3810.2 103246.4   103268
read      265.4    98.1    80.4   134.1   150.7   261.0   304.2   325.0   340.2   358.5   381.9   420.9   506.0   637.1  2366.5  38807.0    38703
read      268.3   174.4    74.4   124.9   139.7   242.5   297.1   326.2   346.9   372.9   411.9   479.2   665.2  1996.0  6111.3  83257.3    83358
read      262.3   116.6    74.4   125.9   140.6   248.7   301.9   327.7   345.6   367.9   397.3   446.8   554.0   747.1  3664.9  57352.8    57408
read      262.0   132.7    74.4   124.3   139.1   240.0   293.8   322.1   343.0   368.7   404.5   469.0   617.0  1145.7  3690.0  86871.6    86837
read      271.7   107.1    80.4   140.5   158.2   267.7   308.3   328.8   343.0   361.7   385.2   422.0   506.2   680.9  3190.0  33370.7    33517
read      259.3   108.7    74.4   125.2   140.1   244.5   298.8   324.8   343.1   365.4   394.4   443.9   550.3   712.2  2098.7  66292.9    66204
read      257.8   112.4    74.4   124.4   139.2   240.8   295.2   322.1   341.5   364.6   395.5   448.6   557.5   716.7  2245.9  73759.2    73758
read      262.2   117.7    74.4   128.4   143.5   243.3   294.7   322.0   342.7   367.7   401.4   460.8   583.8   806.4  3049.3  99871.5    99742
read      273.5   120.9    74.4   133.5   150.2   255.7   305.6   333.5   354.5   381.0   419.9   483.0   607.4   807.8  2442.6 109269.3   109462
read      259.7   113.6    74.4   126.8   141.6   240.7   292.8   320.3   341.1   366.1   399.8   458.4   577.8   772.3  2297.6  94438.9    94453

Total QPS = 55311.0 (99559728 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24591253804 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.25%,100.00%
