Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778918088915
Timestamp end: 1778919889221

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      303.3   244.8    74.4   127.4   141.7   252.9   319.3   363.4   399.2   443.5   500.0   590.7  1038.4  3240.4  7269.9  70054.8    70041
read      260.1   186.2    74.4   126.4   140.6   231.3   284.6   313.0   333.5   358.3   391.7   445.6   641.9  2823.4  6565.7  90253.8    90162
read      260.5   105.1    68.9   130.8   145.7   249.8   301.4   325.8   342.8   363.9   390.3   429.2   506.0   642.5  2457.3  52186.7    52082
read      271.1   116.4    80.4   144.7   161.5   265.9   304.8   324.1   338.5   355.6   377.6   413.2   498.4  1386.5  3387.9  24257.8    24258
read      304.6   256.9    74.4   126.5   140.9   251.8   318.6   365.0   402.7   450.1   510.2   608.6  1012.0  3307.0  7807.3  71989.1    72013
read      295.4   206.8    74.4   129.4   144.0   259.9   322.9   361.4   391.3   426.9   470.6   541.9   840.0  2802.4  6542.5  57936.2    58012
read      283.9   150.3    80.4   132.7   148.0   264.6   321.2   352.9   376.5   403.4   436.7   486.9   620.1  1820.6  3742.3  45459.9    45398
read      282.3   169.3    74.4   128.7   143.0   258.4   316.0   348.9   374.5   404.1   440.7   495.1   646.3  2270.7  4149.1  50129.1    50177
read      280.6   140.9    80.4   138.4   153.7   268.9   317.7   343.5   363.5   386.3   414.2   456.7   563.2  1758.3  3236.4  34524.1    34504
read      303.8   240.7    74.4   128.0   142.4   256.6   323.1   366.6   400.6   443.4   498.1   585.9   984.6  3157.0  7246.2  66096.6    66010
read      312.5   273.0    68.9   127.6   141.9   253.4   320.9   368.4   408.3   458.6   524.8   635.9  1154.4  3470.2  7752.9  73860.1    73937
read      298.8   223.8    74.4   129.8   144.6   262.1   324.6   362.8   391.7   425.8   468.4   539.7   927.7  2976.7  7410.7  55015.7    55020
read      290.1   208.2    74.4   128.0   142.3   258.2   318.8   354.6   382.5   414.8   455.7   521.5   809.1  2813.6  6933.3  53243.0    53235
read      258.1   167.4    68.9   126.6   140.9   231.5   282.7   310.1   329.9   354.3   387.8   440.8   648.5  2170.1  5416.5  97839.7    97743
read      218.7   103.1    93.8   149.0   159.4   208.5   229.6   242.4   252.4   264.4   278.2   302.2   384.9  1478.8  3452.3   5432.3     5419
read      249.8    96.1    86.8   149.7   164.6   242.0   274.4   290.9   302.5   315.8   333.8   362.8   434.7  1209.9  3125.4  14748.5    14764
read      225.6   115.8    93.8   150.5   162.2   215.9   238.4   253.3   263.7   274.4   290.2   314.7   386.0  1297.7  3978.3   7443.7     7451
read      286.2   188.5    74.4   129.1   143.8   260.6   317.5   350.4   376.1   405.0   442.3   499.9   716.5  2546.8  5723.1  48227.5    48208
read      256.1   134.3    80.4   149.2   165.2   247.9   280.9   297.1   309.7   323.1   342.7   373.3   452.2  1272.7  6518.8  16146.1    16149
read      289.2   166.4    74.4   125.5   140.1   246.2   308.2   349.1   387.5   437.4   504.5   609.0   835.4  1256.8  2938.8  79064.9    78989
read      263.3    84.0    80.4   149.9   166.8   260.9   294.5   312.1   324.1   339.4   359.5   390.6   456.2   728.7  2008.3  18843.7    18886
read      290.2   164.2    74.4   127.2   141.9   250.1   312.5   353.9   391.0   437.6   499.7   592.8   807.9  1201.9  3414.1  75908.3    75954
read      274.1   116.3    74.4   130.8   146.0   261.4   314.2   343.1   365.5   391.0   422.7   467.7   563.8   795.4  2718.0  44389.7    44409
read      259.9    85.4    80.4   152.0   168.8   257.3   289.4   305.9   317.1   331.6   349.0   379.1   440.3   645.5  2964.3  16427.2    16431
read      306.1   204.2    68.9   128.3   143.2   249.6   311.9   356.6   399.5   461.9   548.9   705.7  1035.8  1719.7  3559.1  85700.5    85707
read      276.4   134.8    68.9   126.9   141.0   253.5   311.9   345.2   372.9   405.5   447.6   507.9   639.4   937.6  3227.1  58114.1    58253
read      252.6   139.0    68.9   126.4   140.9   231.1   280.7   307.3   326.0   348.6   380.5   430.3   569.7  1591.7  3808.1 103880.5   103867
read      265.0    87.7    74.4   146.7   163.5   262.7   298.2   316.3   329.7   344.5   366.6   398.9   465.8   655.7  2143.0  21595.7    21604
read      251.3   126.0    74.4   124.7   139.0   228.7   280.7   308.2   327.3   350.2   382.3   433.2   601.3  1275.0  2590.9  90467.4    90401
read      246.6   104.4    68.9   123.6   137.8   226.9   279.9   307.4   326.3   348.6   379.7   426.1   530.4   807.8  1956.1  84485.9    84467
read      248.6   110.8    74.4   125.6   140.0   229.2   279.3   306.1   324.7   347.1   378.5   427.1   543.9   910.4  2023.9  99668.3    99700
read      273.5   102.6    80.4   139.3   155.2   268.8   312.9   335.9   352.6   372.6   398.5   434.9   512.5   713.6  2107.8  32085.6    32052
read      264.6    88.4    80.4   150.8   167.4   261.8   295.6   313.3   325.7   340.9   361.8   393.9   463.5   691.8  2811.9  18175.7    18173
read      282.1   146.6    74.4   126.3   140.5   250.1   312.6   350.1   382.5   422.0   471.2   546.8   736.7  1049.6  2489.0  67808.9    67789
read      277.2   122.2    68.9   129.4   144.0   259.3   316.7   349.1   374.3   403.0   439.1   491.6   597.7   859.5  2267.6  51990.6    51929
read      297.6   184.9    74.4   127.4   141.9   247.6   310.2   352.8   392.5   446.6   522.7   654.8   943.3  1552.7  2812.4  83806.5    83850
read      262.8    84.8    80.4   150.3   167.0   260.6   294.2   311.7   323.4   338.4   357.9   389.2   454.4   639.5  2053.0  18600.6    18614
read      275.8   102.9    80.4   142.2   158.6   272.3   315.2   337.4   353.5   372.4   396.7   431.0   504.7   779.7  2561.6  29362.8    29315
read      256.1   129.3    68.9   129.3   144.1   235.7   285.1   311.3   330.2   353.1   384.2   432.8   568.8  1365.8  3241.8 108019.2   108090
read      274.7    96.5    80.4   145.1   161.9   272.2   312.8   333.4   347.2   366.3   389.8   424.8   496.0   677.7  2700.7  26952.1    27024
read      280.3   121.2    74.4   132.5   147.9   264.0   322.0   353.7   377.5   404.1   438.2   488.0   587.7   814.1  2230.1  50091.5    49907
read      245.2    75.4    86.8   159.1   172.9   238.5   267.6   281.9   291.7   303.6   318.2   342.9   406.6   768.6  3061.3   9139.9     9150
read      284.6   105.1    74.4   143.8   160.3   280.5   328.6   353.0   370.7   391.4   416.4   453.4   532.9   773.8  2117.8  34353.9    34328
read      281.6   122.2    74.4   132.6   148.0   263.8   322.8   355.8   380.7   408.7   443.0   493.6   595.1   869.7  2085.2  51947.1    51881
read      257.9   103.1    86.8   158.0   174.3   255.8   285.0   299.2   309.8   320.4   337.0   362.2   421.2   698.3  4094.6  14572.7    14569
read      247.1   104.0    68.9   125.1   139.0   227.2   281.8   310.7   330.5   353.4   383.3   425.4   504.9   646.5  2457.3  81522.4    81517
read      248.3   104.6    74.4   125.2   139.2   228.6   283.8   312.5   332.4   355.4   384.9   426.8   505.1   641.9  2438.9  78675.9    78694
read      246.3   102.0    74.4   126.0   139.9   226.5   278.5   306.9   326.5   349.4   380.2   425.4   508.9   681.1  2142.8  93492.9    93409
read      268.3    92.7    80.4   140.7   156.3   266.2   312.4   333.3   346.6   363.9   384.4   414.0   470.4   577.2  1875.5  39044.7    39093
read      264.6    78.7    80.4   156.3   173.4   265.5   296.1   311.3   320.9   334.2   348.3   373.8   432.5   584.0  2502.1  18674.7    18729
read      251.7   103.5    74.4   126.9   140.6   232.6   290.1   318.5   338.1   360.9   389.2   428.5   502.6   627.9  1656.2  70758.1    70818
read      267.3    83.0    80.4   153.7   170.3   268.8   302.3   317.6   328.9   341.3   358.5   384.8   438.0   580.1  2567.1  21952.8    21942
read      247.6   103.2    68.9   125.8   139.8   227.6   279.9   308.2   328.1   351.6   383.0   428.8   522.1   708.1  1779.3  91902.8    91810
read      269.2    97.7    74.4   140.5   156.1   266.5   313.1   334.3   348.2   365.7   386.8   417.3   474.5   603.1  2618.3  39642.9    39588
read      268.2    94.1    74.4   139.5   154.8   264.8   312.6   334.4   348.6   366.1   387.6   418.9   478.5   585.7  1950.6  40951.3    40957
read      257.4   105.1    74.4   129.4   143.5   240.2   298.4   326.1   344.8   367.3   394.5   431.9   503.3   622.9  2154.9  62686.5    62645
read      262.0    85.3    86.8   160.7   176.7   261.8   290.8   305.3   315.0   326.7   341.6   366.4   421.0   591.9  2973.9  15503.5    15539
read      248.1   107.6    68.9   128.2   142.3   229.6   278.5   305.4   324.1   346.5   377.2   423.5   514.8   737.8  2866.8 107757.3   107672
read      270.5    94.5    74.4   144.5   160.8   270.4   311.8   331.2   343.8   359.9   378.8   407.3   468.5   587.4  2622.0  33073.7    32954
read      259.5   105.1    74.4   130.2   144.7   244.1   301.4   328.4   346.1   368.4   394.9   431.5   504.2   630.1  2441.0  58855.5    58866
read      269.2    84.0    80.4   152.4   169.1   270.9   305.2   321.1   333.3   345.5   364.3   391.4   444.5   577.9  2484.0  23730.5    23739
read      261.5   101.7    74.4   131.7   146.5   249.2   304.5   330.1   347.1   368.5   393.9   429.6   500.1   624.9  2495.4  54642.4    54701
read      259.7   100.8    68.9   131.2   146.0   244.5   300.9   327.9   345.8   367.7   394.3   431.9   504.5   621.4  1907.7  60643.7    60706
read      252.5   105.1    74.4   127.4   141.3   233.4   289.9   318.0   337.6   360.5   389.3   429.5   507.0   677.5  2320.1  72354.4    72350
read      257.2   100.0    74.4   129.7   143.9   242.5   299.1   325.7   343.5   365.0   391.1   427.6   498.5   606.8  1876.7  58661.4    58661
read      271.6    98.3    74.4   143.9   160.3   270.6   313.7   333.8   346.6   363.8   384.0   413.7   471.2   590.7  2921.6  34944.1    34912
read      246.3    98.3    68.9   127.2   141.2   228.1   277.6   304.7   323.4   345.6   375.2   421.4   508.0   691.1  1717.5 103331.0   103268
read      269.1    96.7    74.4   141.2   156.8   266.5   312.6   333.6   347.3   364.7   385.5   416.1   471.7   589.6  2694.8  38726.2    38703
read      247.4   103.2    74.4   125.2   139.1   227.3   281.7   310.6   330.5   353.7   383.7   426.6   505.8   660.8  2516.8  83289.2    83358
read      259.0   103.8    74.4   130.2   144.7   244.9   301.2   327.4   345.0   366.5   392.4   429.3   501.1   623.8  1914.6  57433.5    57408
read      245.8   104.3    68.9   124.3   138.3   225.5   279.0   307.9   327.8   351.2   382.1   426.0   507.0   651.4  2121.1  86803.8    86837
read      272.8    96.2    74.4   145.0   161.7   273.4   315.0   334.4   346.7   363.3   382.7   411.9   468.3   589.8  2724.7  33528.9    33517
read      256.7   102.8    74.4   128.7   142.8   238.2   296.3   324.8   344.2   367.5   395.7   434.6   510.7   635.0  1858.7  66208.0    66204
read      250.6   104.7    74.4   126.0   140.0   230.9   287.2   315.5   335.3   358.6   388.2   429.5   507.4   654.9  2789.2  73803.8    73758
read      246.0   103.4    74.4   126.6   140.6   227.0   277.2   304.9   323.9   346.5   377.4   422.6   507.0   687.3  1941.7  99742.3    99742
read      246.8    98.2    68.9   128.1   142.2   229.1   277.4   304.1   322.5   344.9   374.5   420.3   507.4   693.1  1909.5 109497.9   109462
read      244.9   100.9    68.9   125.4   139.2   225.3   276.8   305.2   324.7   347.3   378.0   422.6   506.0   683.9  1909.8  94422.2    94453

Total QPS = 55323.8 (99582840 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24596960739 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
