Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778892408423
Timestamp end: 1778893608713

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      261.4   108.9    68.9   129.5   144.4   249.1   303.2   329.1   348.1   369.5   394.5   429.6   507.4   679.4  2875.2  54990.3    55020
read      261.2   102.2    74.4   129.8   144.7   250.6   303.6   329.1   347.7   368.3   392.7   427.5   503.3   661.7  2227.5  53158.6    53235
read      253.2   109.7    68.9   127.9   142.0   232.2   284.0   312.2   332.5   356.9   387.5   433.3   569.4  1009.6  2075.9  97645.9    97743
read      217.4    99.5    93.8   149.3   159.6   208.3   229.9   241.7   250.6   261.8   275.3   301.2   374.2  1311.1  3909.1   5385.1     5419
read      254.9   125.7    86.8   151.6   166.9   246.7   277.0   293.6   305.8   319.1   340.3   371.3   449.9  1416.1  6066.2  14750.5    14764
read      221.6   105.5    86.8   147.8   159.0   213.0   234.9   247.9   256.8   268.7   284.2   310.1   381.1  1315.7  4344.8   7440.8     7451
read      282.6   171.7    74.4   128.9   143.4   259.6   316.7   351.0   374.2   400.6   434.5   491.4   639.3  2346.3  4152.3  48182.9    48208
read      264.8   129.1    80.4   154.6   170.5   257.2   288.7   305.8   317.5   334.2   355.5   386.1   469.0  1624.1  6385.5  16210.8    16149
read      257.2   141.4    74.4   125.5   139.6   233.2   288.7   317.6   339.4   364.7   395.3   441.7   591.8  1468.7  4313.6  78893.5    78989
read      267.2   111.1    80.4   152.6   169.0   261.7   295.2   312.6   325.0   342.0   363.0   392.9   465.4  1382.2  2909.1  18856.0    18886
read      270.1   182.0    74.4   126.2   140.2   237.7   296.4   328.2   352.7   380.8   417.0   482.4   731.3  2493.2  5464.4  76090.2    75954
read      285.9   172.3    74.4   133.8   149.2   265.9   321.0   353.9   375.1   399.2   429.8   480.8   626.8  2347.0  5069.3  44372.6    44409
read      266.9   109.4    86.8   157.1   173.4   261.4   292.6   309.4   320.4   337.0   356.7   384.9   457.4  1427.3  3883.7  16481.1    16431
read      257.8   173.2    74.4   126.1   140.2   232.1   286.5   315.7   337.4   362.7   393.5   438.8   591.1  2026.3  6671.7  85730.1    85707
read      258.8   102.5    74.4   127.8   142.3   244.9   300.6   327.4   347.1   369.3   394.8   430.1   507.2   668.8  1739.5  58347.8    58253
read      254.4   118.5    74.4   127.9   142.1   231.7   283.2   311.5   332.0   356.8   388.2   436.6   593.2  1153.8  2561.7 103995.5   103867
read      273.4   112.3    86.8   152.6   169.0   267.8   303.5   321.4   337.2   354.2   373.4   403.1   489.2  1435.1  3344.5  21657.4    21604
read      253.8   132.4    74.4   125.9   140.0   230.3   283.5   312.4   333.4   358.6   389.7   435.5   589.7  1285.8  3878.5  90405.9    90401
read      251.9   110.5    74.4   124.9   139.1   230.8   285.0   314.0   335.0   359.9   390.0   433.6   558.3   910.7  2080.5  84463.5    84467
read      253.9   118.8    74.4   127.2   141.4   231.8   283.5   311.6   331.9   356.5   387.5   434.9   586.8  1224.2  2499.1  99819.3    99700
read      279.7   126.3    74.4   140.9   156.9   270.1   315.8   341.5   359.6   379.2   403.0   442.8   549.3  1518.6  2871.9  31870.9    32052
read      268.0   157.4    80.4   151.1   167.3   258.0   291.7   309.6   321.3   339.2   361.0   393.5   500.1  1980.9  7614.4  18124.3    18173
read      281.0   142.9    74.4   126.2   140.3   250.8   314.1   352.5   381.4   417.2   467.0   541.8   703.0  1060.0  2671.4  67691.2    67789
