Random waveform, supplied seed
Total number of intervals = 600 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056, 94134, 37808, 53481, 25666, 108853, 41576, 70282, 45769, 92383, 12100, 67747, 68933, 63242, 72993, 51022, 67069, 24895, 68588, 42706, 49479, 64792, 73879, 31893, 74262, 57246, 91617, 55173, 108633, 15720, 99961, 102613, 57169, 56950, 49938, 5383, 39719, 36653, 69482, 46749, 65109, 46501, 109480, 69433, 58157, 70737, 34617, 77563, 90036, 36689, 46832, 104903, 14153, 21674, 5689, 37781, 15507, 102064, 71340, 79815, 44352, 109562, 86219, 47335, 41962, 45802, 13389, 95780, 87844, 55903, 100902, 70988, 53831, 26948, 32347, 41050, 56197, 94617, 71839, 79082, 107630, 60164, 97878, 63680, 73888, 65499, 96906, 103287, 49664, 32535, 46477, 7459, 74137, 57061, 34213, 7432, 41605, 32998, 61636, 64695, 14063, 91302, 6064, 41354, 19863, 19488, 14040, 19538, 20199, 106657, 92457, 92780, 68203, 81753, 57748, 21027, 49680, 82042, 93691, 45291, 30437, 67422, 69956, 35404, 80225, 105585, 20088, 12672, 15696, 25951, 65007, 10189, 78008, 12678, 15922, 41774, 38788, 34559, 54825, 42697, 12669, 70047, 96137, 92934, 20597, 66597, 59987, 58456, 59958, 98221, 55912)
Average QPS expected = 57644
Timestamp start: 1778506143175
Timestamp end: 1778507943630

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      248.2   104.3    74.4   122.9   137.1   231.4   281.6   308.0   326.1   346.1   376.3   427.5   540.3   823.3  2065.9  79175.3    79473
read      253.1    99.4    74.4   126.1   140.6   241.2   290.3   314.9   331.5   350.0   378.3   425.1   511.9   661.3  1906.9  61015.7    61431
read      246.2   102.4    74.4   122.3   136.3   228.4   278.2   305.5   324.4   345.2   375.9   427.8   538.4   777.9  1385.3  87071.3    87172
read      248.5   111.0    74.4   124.7   139.2   229.5   277.3   303.9   322.2   343.7   374.6   428.8   555.7  1092.3  2468.1 107979.0   108181
read      248.7   115.3    74.4   122.5   136.6   229.9   280.9   308.0   326.5   346.7   377.5   429.8   546.8  1007.4  3085.0  80491.0    80515
read      254.7    80.5    80.4   135.8   152.5   251.9   289.1   307.8   320.1   335.9   356.3   393.0   465.3   575.7  1004.6  37135.7    37149
read      239.3    73.5    86.8   154.9   171.9   234.1   258.1   271.2   280.9   292.2   307.5   332.0   402.2   839.3  1958.4  13467.0    13444
read      249.4   114.4    74.4   123.0   137.1   232.2   283.4   309.9   327.9   347.4   377.7   428.0   537.6   810.2  3140.3  72283.0    72057
read      248.6   100.2    80.4   122.6   137.1   233.9   284.5   309.7   326.9   345.9   374.9   424.5   524.8   703.2  1619.0  69733.7    70041
read      246.0   111.0    80.4   122.0   135.8   227.4   276.5   303.3   321.8   342.8   372.9   426.4   548.6  1042.6  2602.7  90336.3    90162
read      254.8   113.2    74.4   129.1   144.1   245.9   290.6   312.7   328.0   344.7   369.8   410.9   504.0   812.9  2809.8  52167.3    52082
read      247.9    79.2    86.8   144.0   162.7   244.5   273.5   289.2   299.9   313.6   331.2   360.4   433.9   633.6  1972.5  24262.7    24258
read      247.7    97.6    80.4   122.4   136.7   232.9   283.0   308.7   326.0   345.3   374.3   424.6   527.6   713.8  1057.8  72051.0    72013
read      253.1    97.3    80.4   127.1   141.6   242.3   290.2   313.9   330.1   347.5   374.6   420.0   507.7   704.8  1361.7  57966.7    58012
read      259.4   120.5    80.4   132.0   148.2   251.5   294.2   315.8   330.9   346.8   371.9   413.2   500.5   857.8  4301.9  45286.3    45398
read      255.0    98.0    80.4   129.1   144.6   247.2   292.3   314.5   329.9   346.6   371.6   411.9   496.5   651.7  2843.0  50086.3    50177
read      255.4    89.8    80.4   138.4   155.1   252.0   287.6   305.7   318.2   333.8   353.3   388.3   464.7   632.4  2436.9  34520.7    34504
read      251.5   113.1    74.4   124.1   138.6   236.6   285.8   311.2   328.6   347.8   377.6   427.3   535.5   803.6  3911.0  65756.3    66010
read      246.9   104.6    80.4   121.6   135.9   230.9   280.3   306.0   323.5   343.2   372.8   426.5   538.7   763.3  2372.0  74041.7    73937
read      252.8    98.7    74.4   126.7   141.7   243.2   288.9   311.9   327.6   344.9   371.0   416.0   509.7   713.2  2286.1  55092.7    55020
read      255.0   125.1    80.4   127.9   143.1   243.9   289.7   312.8   328.6   345.9   372.1   416.6   505.1   798.2  4051.6  53319.0    53235
read      250.7   114.7    68.9   124.7   139.2   230.5   279.7   307.3   326.5   348.6   383.0   437.8   569.5   998.6  3167.5  97567.3    97743
read      230.5    65.6   101.3   159.6   171.9   223.9   243.7   254.8   264.6   274.5   290.8   315.8   399.8   928.2  1953.8   5500.0     5419
read      241.7    73.1    86.8   154.7   172.0   237.3   261.6   274.4   285.0   296.0   312.1   336.7   399.6   847.5  3056.8  14884.0    14764
read      235.0   147.2    86.8   159.9   173.6   225.9   246.3   257.8   266.6   275.5   291.0   315.5   402.1  1523.3  7800.5   7490.0     7451
read      254.5    90.6    80.4   129.9   145.7   247.9   291.3   313.2   328.2   344.4   369.0   408.4   492.4   630.3  1333.3  48484.3    48208
read      243.5    70.5    86.8   153.5   171.7   238.9   264.4   277.6   287.7   298.0   314.5   340.3   411.1   815.4  2577.0  16122.7    16149
read      247.6   114.5    74.4   122.1   136.2   229.3   280.3   307.7   326.6   346.5   376.8   427.6   538.4   869.9  2814.3  78787.7    78989
read      246.7    76.0    86.8   151.1   169.1   243.8   269.7   283.7   293.4   305.9   320.5   345.6   420.5   607.1  1911.0  18893.3    18886
read      251.1   113.6    74.4   123.5   137.8   233.2   285.1   311.8   330.2   351.0   382.8   432.8   545.2   839.6  3144.9  75800.0    75954
read      260.5   108.9    74.4   132.7   148.9   253.2   295.1   316.1   331.1   347.3   372.9   414.4   508.8  1032.3  2754.6  44401.3    44409
read      243.7    64.5    93.8   152.8   171.2   239.8   264.7   277.7   288.5   300.2   316.6   343.1   410.8   820.4  1145.9  16559.3    16431
read      247.8   106.2    74.4   123.1   137.4   229.2   280.0   307.7   326.6   347.6   379.5   431.6   538.1   792.3  1739.8  85481.7    85707
read      255.1   104.4    74.4   127.6   142.2   243.7   292.6   316.9   333.6   352.6   380.0   425.9   512.0   655.1  2002.3  58193.0    58253
read      260.9   156.7    80.4   127.6   142.1   236.5   286.0   313.4   333.0   357.1   393.2   455.4   621.0  2425.6  3782.7 103870.3   103867
read      252.9    74.9    80.4   150.5   168.9   249.4   277.8   293.3   304.9   317.8   336.1   364.6   436.6   626.6  2016.9  21761.0    21604
read      247.2   110.4    74.4   122.2   136.3   228.6   278.3   305.7   324.4   345.3   376.5   429.6   547.6   885.5  2705.7  90617.0    90401
read      250.2   114.7    74.4   123.3   137.5   231.4   281.9   309.1   327.6   348.1   380.8   433.2   561.2  1010.4  2986.2  84321.0    84467
read      249.1   114.0    74.4   124.0   138.4   230.0   278.9   306.0   324.7   345.6   377.6   431.6   559.2  1044.5  2475.5  99498.3    99700
read      254.1   108.1    86.8   138.9   156.7   249.9   284.0   301.5   314.0   328.6   346.1   381.3   459.4   659.1  4783.7  32120.3    32052
read      245.4    71.2    80.4   153.1   170.6   242.3   267.4   280.7   290.7   302.5   318.0   343.0   417.1   775.5  1487.5  18111.7    18173
read      250.2   104.9    74.4   124.1   138.6   235.8   285.7   311.1   328.2   346.4   374.4   424.0   529.6   728.4  1995.4  67908.0    67789
read      256.7    95.4    80.4   130.8   145.9   249.4   294.0   316.0   331.2   347.2   372.5   414.3   503.1   686.3  1939.3  51947.0    51929
read      251.4   105.1    74.4   124.2   138.7   233.5   284.8   311.9   330.5   351.6   383.4   434.4   556.9   840.2  1657.8  83834.0    83850
read      252.9    93.9    86.8   154.4   173.2   247.8   273.9   288.7   298.6   312.2   329.3   359.4   454.2   891.4  2862.6  18623.0    18614
read      258.3    81.2    86.8   143.2   161.7   255.4   288.3   305.4   317.1   332.1   350.4   387.0   468.1   662.9  1520.0  29362.0    29315
read      252.5   113.0    80.4   126.9   141.3   232.7   281.1   308.2   327.4   350.0   384.2   439.1   581.0   943.6  2395.2 107950.0   108090
read      256.1    95.3    86.8   145.8   163.9   252.0   282.8   298.3   310.7   324.0   342.5   372.9   454.8   971.4  3206.6  27022.0    27024
read      256.2    97.0    80.4   130.8   146.2   249.1   293.1   314.7   329.6   345.7   370.5   411.0   500.3   683.4  2082.5  49727.7    49907
read      235.3   127.8    86.8   157.3   172.7   227.1   248.1   260.1   268.7   278.7   293.2   317.0   396.6  1474.4  5809.3   9273.3     9150
read      257.4    83.7    80.4   139.2   156.5   254.3   290.2   308.5   320.4   336.1   356.2   392.3   464.7   694.5  1667.6  34179.3    34328
read      256.0   110.8    80.4   129.1   144.2   247.0   293.0   316.3   332.1   349.2   375.0   419.0   501.4   636.4  2096.2  51807.0    51881
read      244.7    66.6    86.8   157.3   174.4   240.2   265.2   278.3   288.5   299.6   315.8   340.6   403.4   828.2  1605.8  14572.3    14569
read      247.2   114.7    74.4   122.2   136.2   229.3   280.4   307.9   326.7   347.4   378.7   429.3   534.5   745.2  1830.4  81326.3    81517
read      253.3   120.6    80.4   124.8   139.1   233.8   286.4   314.2   333.2   355.5   388.1   439.5   552.8   877.4  3645.7  78914.3    78694
read      249.6   104.6    74.4   124.5   138.8   230.3   280.7   308.4   327.8   350.1   383.3   435.8   555.3   811.1  1386.9  93204.3    93409
read      261.6   104.5    80.4   137.6   154.4   256.8   297.1   317.0   331.1   346.0   369.0   404.1   476.1   632.3  3982.0  39187.0    39093
read      250.0    73.6    80.4   154.5   172.5   246.2   272.7   287.2   296.6   310.3   326.5   353.1   422.1   822.2  1796.3  18806.7    18729
read      254.6   121.8    74.4   125.6   139.8   236.9   288.7   315.3   333.5   354.7   385.4   434.1   542.2  1136.5  3655.6  70921.7    70818
read      253.9    90.4    80.4   151.1   169.4   250.5   278.9   293.8   305.2   317.7   335.6   363.6   430.3   814.8  4025.8  22026.7    21942
read      247.9   118.5    74.4   122.9   137.0   226.9   277.3   305.6   325.2   346.7   378.5   431.9   559.7  1079.7  2779.6  91529.0    91810
read      260.5    91.9    74.4   137.5   154.2   255.7   295.0   314.7   328.6   344.1   367.9   405.6   490.8   658.8  2238.7  39644.0    39588
read      262.4    89.6    74.4   137.5   153.8   258.0   298.9   319.2   333.9   350.1   373.0   410.9   493.2   640.4  1447.5  41140.3    40957
read      254.8   101.2    80.4   127.3   141.5   241.3   292.4   317.8   334.9   354.9   383.4   429.6   523.2   736.0  1325.3  62600.0    62645
read      245.8    74.6    86.8   156.9   174.3   241.5   266.2   279.2   289.4   300.8   316.6   342.5   409.8   851.0  2620.7  15545.7    15539
read      253.5   112.7    74.4   128.5   142.7   233.7   282.0   309.1   328.3   350.5   384.8   438.1   568.0  1052.0  2403.7 107346.7   107672
read      258.9   103.8    86.8   141.6   159.6   255.5   290.6   308.7   320.6   336.1   355.7   391.6   466.3   629.0  2943.3  32974.0    32954
read      254.5   110.0    74.4   127.3   141.9   241.7   291.5   316.3   333.1   352.1   379.4   423.7   510.9   737.5  3860.2  58688.3    58866
read      254.4    77.3    80.4   149.0   167.1   251.4   280.7   295.7   307.6   320.1   338.5   368.5   440.1   844.8  2022.9  23698.3    23739
read      257.7   145.0    74.4   129.0   144.1   245.0   292.7   316.4   333.0   351.8   378.1   421.1   508.2  1326.3  5002.4  54444.3    54701
read      255.7   120.4    74.4   126.1   141.0   240.8   291.1   316.4   333.7   353.8   381.9   427.5   530.5  1115.2  2743.2  60877.0    60706
read      248.5   101.4    74.4   123.1   137.7   231.9   283.5   310.6   328.9   349.1   378.9   427.7   525.3   682.9  1674.3  72230.7    72350
read      254.4   100.0    74.4   127.7   142.3   243.3   292.5   316.8   333.2   351.5   377.1   422.0   507.5   672.0  1371.8  58534.3    58661
read      259.2   100.1    80.4   138.9   156.1   255.5   291.7   310.5   323.3   338.9   359.9   394.7   468.0   716.8  3078.4  34984.0    34912
read      249.4   123.4    74.4   124.6   139.0   229.1   277.2   304.3   323.3   345.0   377.0   431.5   563.4  1280.1  2523.7 103312.7   103268
read      257.4    86.4    80.4   136.4   153.0   254.2   292.5   311.9   325.2   341.1   362.8   397.8   471.0   610.6  1583.3  38536.7    38703
read      248.0   106.9    74.4   123.3   137.4   229.9   281.1   309.0   328.1   349.4   380.7   430.5   531.8   726.5  2062.6  83504.3    83358
read      254.0   143.3    74.4   125.7   140.4   241.2   289.8   314.2   330.9   349.5   376.7   421.6   510.7   728.7  7957.3  57354.7    57408
read      245.8   112.0    74.4   121.2   134.9   226.7   277.0   304.7   323.6   344.8   375.5   428.5   541.8  1021.2  2529.3  86902.3    86837
read      258.3   110.0    80.4   138.8   156.1   254.7   290.2   308.4   320.6   336.2   355.7   390.1   459.8   707.3  3672.2  33501.3    33517
read      249.4   107.6    74.4   123.3   137.8   234.6   284.9   310.4   327.7   346.5   374.3   421.2   519.4   823.5  2254.3  65869.0    66204
read      250.6   107.9    74.4   123.8   138.0   233.9   286.0   313.1   331.3   351.8   383.2   431.4   531.7   722.5  1737.2  73565.3    73758
read      247.6   107.3    74.4   124.4   138.7   228.7   277.7   305.2   324.2   345.6   377.6   430.5   543.9   855.1  1647.3  99611.3    99742
read      250.5   112.1    80.4   126.1   140.6   231.5   279.0   305.9   324.8   346.3   378.9   433.1   551.2  1038.8  2708.6 109849.0   109462
read      253.4   137.6    74.4   124.4   138.7   230.8   281.0   309.2   328.8   351.3   386.0   441.1   581.0  1704.5  3763.0  94509.0    94453
read      256.1    90.5    80.4   132.1   148.2   251.1   293.6   314.5   328.9   344.5   367.4   403.4   481.8   618.5  1382.8  44230.7    44096
read      247.2   111.3    74.4   123.3   137.5   227.5   276.4   303.9   323.0   344.7   376.8   431.1   554.6   908.4  2990.4 100351.7   100467
read      232.4    87.5    93.8   158.7   172.0   225.5   246.2   257.8   267.0   276.7   291.3   314.7   388.0  1120.8  3689.5   8589.7     8576
read      254.2    96.2    80.4   126.8   141.3   242.6   292.3   316.9   333.8   353.2   381.5   425.7   511.0   648.9  1122.8  59151.7    59359
read      236.9    82.3    93.8   161.9   175.3   229.1   250.3   262.6   271.1   282.2   296.0   322.0   414.7  1007.2  2552.6   7591.3     7614
