Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778920557416
Timestamp end: 1778922357810

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      295.1   219.3    74.4   128.8   143.1   253.3   319.4   359.4   390.4   427.6   476.6   551.7   880.2  2929.9  6329.1  66035.2    66010
read      291.2   211.5    74.4   126.1   140.5   245.0   312.7   355.1   390.5   431.9   484.1   564.2   849.5  2854.4  4974.2  74262.0    73937
read      278.2   176.0    74.4   127.8   142.0   251.2   312.6   344.9   369.9   398.5   432.9   485.6   652.6  2448.3  5891.6  55065.2    55020
read      281.6   178.6    74.4   129.5   144.1   255.5   316.2   348.2   373.3   400.6   434.3   484.6   635.4  2648.4  4066.7  53274.5    53235
read      289.6   257.6    74.4   126.7   141.4   236.0   293.9   327.6   354.7   391.4   447.2   577.3  1223.0  3451.8  7250.9  97888.0    97743
read      221.9    75.7    93.8   151.6   162.8   214.7   235.4   249.2   258.9   270.3   285.3   309.0   370.8   790.9  2173.7   5399.5     5419
read      254.0   109.4    86.8   154.7   169.7   249.5   280.7   295.6   306.7   318.3   335.1   361.2   428.8   954.7  3792.6  14813.0    14764
read      223.3    67.6    93.8   150.3   161.4   215.9   238.2   252.4   262.5   273.1   288.3   311.3   378.1   884.3  2012.8   7384.5     7451
read      283.1   162.3    74.4   133.1   148.2   260.9   319.5   350.2   374.2   400.3   433.2   484.0   633.7  2136.9  3927.5  48139.2    48208
read      261.6   123.0    86.8   155.1   170.4   254.9   287.4   303.8   315.1   328.8   345.5   374.4   455.2  1862.1  3189.2  16091.5    16149
read      295.0   247.3    74.4   124.7   139.0   240.3   307.0   349.0   386.2   431.5   486.7   576.4  1102.0  3195.2  7053.9  78763.8    78989
read      263.0   100.6    86.8   151.5   167.2   258.5   292.6   309.7   320.7   335.9   354.4   386.2   463.5  1238.1  3022.6  19065.5    18886
read      285.3   200.5    74.4   123.1   137.3   238.5   305.7   346.6   383.3   425.6   478.3   561.5   901.3  2312.9  5418.0  76093.2    75954
read      274.8   135.1    74.4   132.5   147.6   258.8   315.1   342.9   363.8   388.0   417.7   460.1   559.2  1582.2  3014.4  44342.0    44409
read      258.9   111.1    93.8   153.5   168.6   252.3   285.4   301.5   312.9   325.7   342.6   371.5   459.7  1453.9  3802.2  16431.8    16431
read      335.7   313.6    74.4   131.8   147.5   253.7   321.4   372.5   422.1   490.8   586.5   783.0  1568.1  3659.1  7704.8  85653.2    85707
read      280.7   179.7    74.4   127.6   141.9   251.1   313.4   347.4   375.2   406.2   445.4   503.2   666.0  2462.0  4678.6  58011.8    58253
read      281.1   229.1    74.4   130.5   146.0   244.4   299.0   328.8   350.6   378.8   417.8   486.5   877.4  3205.2  7460.1 103864.5   103867
read      266.9    96.0    86.8   152.3   168.5   267.1   300.8   316.9   328.4   341.2   358.6   385.3   447.9   833.7  2634.5  21654.0    21604
read      264.8   143.4    74.4   128.6   143.2   236.9   292.2   321.2   342.9   369.4   403.8   463.4   726.8  1609.5  3577.2  90537.0    90401
read      254.9   112.1    74.4   126.1   140.5   233.5   289.5   318.2   338.7   363.4   395.1   440.6   551.5   880.7  2725.4  84451.2    84467
read      257.2   115.7    74.4   128.6   143.0   235.2   288.9   317.1   337.6   362.4   394.9   445.3   574.0  1006.9  2782.2  99479.2    99700
read      273.4   118.9    74.4   143.1   159.0   268.9   313.2   334.2   348.1   366.0   388.3   422.2   499.3  1109.3  3060.9  32173.8    32052
read      257.9   106.1    86.8   150.9   166.0   252.8   286.3   302.7   314.0   327.3   344.2   372.8   448.3  1437.9  3038.6  18085.8    18173
read      300.2   224.1    74.4   127.7   142.1   251.7   318.8   362.4   397.5   440.4   494.9   580.8  1005.3  3039.5  4847.8  67760.0    67789
read      277.3   157.0    74.4   128.6   143.0   253.5   313.9   345.4   370.8   400.0   434.0   485.8   609.5  1981.3  4011.9  51953.8    51929
