Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778313901761
Timestamp end: 1778315702079

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      259.9    80.2    86.8   153.9   170.7   256.4   285.8   301.6   313.5   327.5   345.3   382.0   459.4   712.3  1966.6  20437.5    20430
read      259.2   119.7    74.4   130.7   145.0   237.5   290.3   318.2   338.3   363.7   397.3   449.6   574.6  1092.8  2933.3  93601.5    93758
read      242.0    84.3    93.8   159.0   172.9   234.6   259.2   272.4   283.0   295.2   313.0   341.0   423.1   767.6  3125.4  10450.3    10485
read      255.9    89.4    86.8   153.6   170.1   250.6   279.3   295.1   307.4   320.3   340.1   375.3   459.1   724.3  3045.3  16536.9    16518
read      263.1   129.3    80.4   131.4   145.9   241.0   294.9   323.1   343.0   369.5   403.2   458.1   583.7  1168.3  3986.0  83271.5    83230
read      227.8    87.9   101.3   157.9   169.0   218.8   240.2   252.6   262.1   272.5   288.3   314.6   394.9  1033.5  3225.3   5485.6     5484
read      264.5   107.8    80.4   135.1   149.8   252.8   303.8   328.0   344.4   367.0   395.5   435.8   524.8   696.1  2903.3  55625.7    55611
read      260.9    82.3    80.4   153.6   170.3   257.5   287.2   303.5   315.2   329.7   347.7   385.9   463.2   700.2  1924.4  20810.7    20774
read      263.6   122.3    74.4   133.1   148.0   242.5   294.9   323.0   343.1   369.0   402.1   455.7   583.4  1086.3  2727.8  96632.9    96726
read      267.5   101.7    80.4   145.5   161.6   264.3   301.3   319.6   333.5   348.5   373.3   410.4   488.4   658.8  3821.3  32400.3    32442
read      258.8   113.5    74.4   131.0   145.0   240.2   294.5   321.6   340.5   364.7   395.9   441.5   538.8   790.7  3319.0  73057.9    73039
read      258.7   111.7    80.4   130.6   144.7   240.3   294.8   322.0   341.0   365.6   397.4   443.6   541.0   748.6  2245.6  73983.1    74055
read      266.2   108.4    80.4   136.6   151.3   256.8   305.8   329.3   344.9   367.1   394.5   433.8   520.8   693.4  2346.5  51218.8    51197
read      263.9   114.1    80.4   133.7   148.4   250.2   302.5   327.7   344.6   368.0   397.1   438.9   530.6   738.0  3499.2  59476.9    59442
read      267.7    95.5    80.4   143.9   159.7   264.4   302.8   321.5   335.7   351.9   376.1   413.8   498.8   706.8  2477.9  35650.4    35654
read      258.9   117.2    74.4   130.7   144.8   239.5   293.3   320.6   340.0   364.8   396.7   444.5   549.6   859.7  2481.6  78876.9    78747
read      268.6   122.8    80.4   139.8   155.1   262.2   305.0   325.7   340.5   360.1   386.5   426.4   518.0   851.0  3779.6  42306.4    42212
read      262.7   101.9    80.4   134.3   149.2   253.5   302.6   325.7   341.5   362.5   390.1   430.0   510.3   668.2  2005.7  52475.0    52488
read      266.1   101.7    80.4   141.9   157.6   262.6   302.0   321.2   335.6   352.2   376.7   414.5   491.9   679.5  2739.7  36917.6    36950
read      252.5    85.3    86.8   154.7   170.6   247.9   275.1   290.6   301.6   315.2   333.4   364.9   438.5   713.4  2861.8  16756.5    16762
read      254.5   110.1    80.4   128.4   142.0   235.3   289.9   317.4   336.6   360.4   392.1   436.5   536.0   745.0  2529.9  79547.4    79473
read      260.5   111.3    80.4   131.7   146.1   246.6   299.4   324.7   341.9   364.6   393.9   435.4   523.6   681.0  3026.9  61335.9    61431
read      256.6   113.3    80.4   130.0   144.0   236.4   290.3   318.0   337.4   361.5   393.7   440.9   546.1   827.7  2927.6  87058.2    87172
read      272.7   130.2    74.4   134.5   149.9   247.8   302.1   332.5   355.4   384.4   422.1   483.5   660.5  1176.0  2649.7 108278.6   108181
read      258.0   110.5    74.4   130.3   144.4   238.7   293.2   320.6   340.0   364.4   396.1   443.0   546.1   805.7  2534.9  80541.5    80515
read      268.7    94.9    80.4   144.1   160.5   265.1   304.3   323.8   338.0   355.4   379.9   417.4   495.4   676.1  2607.9  37041.8    37149
read      244.9    77.0    86.8   156.0   171.2   239.6   265.4   279.0   289.7   302.0   318.4   345.2   423.2   720.1  3046.9  13460.1    13444
read      258.2   112.0    74.4   130.1   144.1   240.4   295.1   322.1   340.8   364.8   395.4   439.4   533.6   756.0  2776.9  72228.5    72057
read      258.5   113.5    74.4   130.2   144.2   241.4   295.7   322.0   340.5   364.2   394.8   438.5   534.3   744.8  3230.1  70138.5    70041
read      258.2   109.9    74.4   130.2   144.3   238.0   291.5   319.5   339.4   364.5   397.1   446.5   556.8   869.6  2295.3  90098.5    90162
read      262.7   111.1    74.4   133.4   148.3   253.0   302.0   325.3   341.1   362.1   389.5   429.6   511.8   733.7  3123.4  52116.4    52082
read      261.1    87.0    80.4   149.2   165.3   258.4   290.2   307.3   318.9   334.2   353.8   390.7   464.3   664.4  2518.1  24334.7    24258
read      257.4   108.3    80.4   129.6   143.6   239.9   294.3   321.1   339.9   363.6   394.3   438.7   535.3   738.7  2501.4  72033.9    72013
read      260.8   107.7    74.4   132.0   146.5   248.6   300.1   324.6   341.4   363.9   392.7   433.3   519.1   681.6  2859.6  58015.0    58012
read      264.9   102.1    74.4   137.3   152.1   258.7   303.9   325.4   340.5   360.2   386.3   424.3   503.5   668.5  2950.5  45365.6    45398
read      263.7   109.5    74.4   134.6   149.5   254.9   302.8   325.8   341.6   362.8   390.4   429.9   511.2   687.3  3143.7  50261.8    50177
read      265.3    98.2    80.4   143.4   159.2   262.9   300.5   318.9   332.7   347.4   372.5   407.7   483.4   642.4  1834.1  34471.9    34504
read      259.3   106.6    80.4   130.7   144.8   243.8   297.3   323.4   341.4   365.0   395.1   438.3   531.5   707.5  2023.3  65971.7    66010
read      257.0   124.1    80.4   129.8   143.7   239.1   293.1   320.0   338.6   361.9   393.0   437.4   536.4   761.9  2693.6  73848.7    73937
read      261.5   105.3    80.4   132.8   147.4   250.5   300.8   324.9   341.4   362.9   390.8   430.9   515.1   692.7  2892.9  54936.7    55020
read      262.0   100.0    80.4   134.2   148.9   252.5   302.2   325.6   341.4   362.5   389.8   428.8   506.8   656.8  1845.3  53208.5    53235
read      258.1   115.3    74.4   130.2   144.5   236.6   289.6   317.7   337.7   362.7   395.7   447.0   572.8  1021.9  2835.5  97779.1    97743
read      219.7    98.7   101.3   153.2   163.9   211.0   230.5   242.3   251.3   262.5   275.3   301.0   372.6  1070.7  4014.0   5430.5     5419
read      248.2    80.8    86.8   153.5   169.3   243.2   269.7   284.2   294.4   308.1   324.9   356.1   433.3   734.6  2696.5  14787.2    14764
read      232.7    81.0    86.8   155.3   168.0   224.8   248.3   261.9   271.2   283.6   299.0   327.1   405.4   740.1  3345.2   7416.9     7451
read      274.9   114.4    80.4   133.3   148.7   261.3   312.9   340.4   363.7   391.9   425.1   471.0   566.3   747.1  2905.6  48097.5    48208
read      256.8    88.2    80.4   154.8   171.8   252.1   280.0   294.9   306.7   319.5   338.9   372.9   457.0   753.9  3028.7  16165.8    16149
read      270.2   139.1    74.4   128.5   142.6   242.1   298.4   328.6   351.7   384.2   428.1   505.7   717.0  1083.9  3158.8  79057.1    78989
read      252.4   123.7    86.8   152.2   168.1   246.8   273.8   288.9   299.2   313.3   331.6   364.6   448.3   786.8  7363.6  18824.7    18886
read      258.4   111.5    80.4   130.5   144.6   239.8   293.5   320.3   339.2   362.9   394.9   442.8   549.0   809.4  2242.3  75884.6    75954
read      265.1   100.0    80.4   139.2   154.1   259.9   303.1   323.4   338.1   356.4   382.0   421.5   502.3   707.9  2089.2  44405.1    44409
read      254.0    85.6    86.8   157.0   173.4   249.2   275.6   291.0   301.8   315.1   333.3   365.8   443.3   710.0  3005.0  16427.5    16431
read      256.6   116.4    74.4   130.2   144.3   236.9   289.8   317.0   336.3   360.1   392.1   440.0   550.7   856.1  2777.4  85656.6    85707
read      261.0   103.5    74.4   132.2   146.8   248.7   300.1   324.6   341.3   363.7   392.8   434.2   524.3   692.3  2231.2  58261.0    58253
read      258.1   117.8    74.4   130.9   145.3   236.1   288.0   316.2   336.5   361.5   394.8   446.9   577.3  1043.5  2811.1 103799.1   103867
read      262.3    85.8    86.8   153.2   169.9   258.8   289.2   305.8   317.4   332.5   351.6   389.1   464.3   715.5  2745.8  21579.8    21604
read      256.5   113.8    74.4   129.9   144.0   235.6   288.8   316.6   336.3   360.8   393.7   443.6   560.6   909.9  2230.3  90378.7    90401
read      254.8   113.4    74.4   128.8   142.5   234.8   288.6   315.9   335.1   358.4   390.3   437.0   547.1   857.4  2792.6  84424.9    84467
read      260.1   118.6    74.4   131.2   145.8   238.4   290.7   318.6   338.9   364.3   397.8   450.7   581.0  1076.5  2720.9  99718.2    99700
read      265.6    94.0    80.4   144.5   160.8   263.2   299.5   317.8   331.3   345.8   370.2   405.8   484.6   657.8  2467.3  32048.5    32052
read      256.4    81.9    80.4   155.1   171.6   252.2   280.7   295.8   307.9   320.6   339.8   372.9   448.0   705.4  2154.6  18145.8    18173
read      261.5   115.4    74.4   130.8   145.3   243.6   296.8   323.5   342.3   367.7   400.3   451.7   566.2   793.0  2285.6  67770.2    67789
read      263.7   103.0    80.4   135.0   149.8   254.5   302.9   326.1   342.0   363.6   391.4   431.3   516.7   686.5  2082.5  51918.5    51929
read      254.5   111.5    74.4   129.0   142.8   234.5   288.1   315.7   335.0   358.7   391.4   439.2   544.2   794.7  2279.2  83944.9    83850
read      257.0    99.0    80.4   154.4   170.7   252.8   281.4   296.5   308.7   321.2   340.4   373.5   451.3   716.5  2785.2  18581.5    18614
read      266.6    91.7    80.4   147.2   163.2   264.2   299.2   317.1   330.4   344.9   369.0   403.5   482.5   678.3  2168.3  29310.3    29315
read      271.1   208.4    74.4   133.8   149.3   244.6   296.9   326.1   346.9   374.6   411.5   471.1   662.5  1871.8  4987.5 107932.9   108090
read      266.5    90.2    80.4   149.0   165.1   263.7   297.4   315.4   328.3   343.0   366.4   402.4   480.6   701.5  2781.9  27008.3    27024
read      263.2   103.8    74.4   134.4   149.3   254.8   303.1   326.0   341.7   362.6   390.0   429.3   508.1   678.3  2023.8  49876.3    49907
read      240.3    83.9    86.8   160.3   173.4   232.9   257.2   270.4   280.4   292.9   310.2   338.3   417.2   736.9  2913.9   9140.8     9150
read      266.4    94.4    80.4   142.8   159.1   263.5   301.7   320.6   334.9   351.0   374.6   412.2   492.0   689.0  1807.2  34341.3    34328
read      263.3   103.5    74.4   133.6   148.4   254.0   303.2   326.7   342.7   364.3   392.3   432.2   517.0   666.4  2189.2  51893.8    51881
read      251.0   114.0    93.8   156.1   171.9   244.6   271.3   286.3   296.3   310.2   326.7   355.7   433.9   872.0  5411.5  14580.3    14569
read      255.8   117.5    74.4   128.5   142.2   235.5   290.0   317.8   337.3   361.4   393.9   442.6   549.9   823.7  2528.1  81452.0    81517
read      253.8   107.8    74.4   128.2   141.8   234.6   289.1   316.6   335.6   358.7   390.2   436.6   538.0   756.4  2106.2  78692.1    78694
read      254.7   325.5    74.4   128.2   142.0   232.3   285.2   313.4   333.2   356.8   389.3   437.6   548.8   897.6  3488.0  93439.7    93409
read      264.3   110.7    80.4   139.9   155.3   260.4   300.9   320.4   334.9   351.2   374.8   413.1   492.8   668.1  3018.4  39092.8    39093
read      255.7    86.4    86.8   152.9   169.4   252.1   280.5   295.5   307.3   319.8   338.8   370.2   448.7   723.3  2878.1  18757.9    18729
read      255.8   107.5    74.4   129.1   143.0   238.5   293.0   319.5   338.0   360.4   390.5   434.0   529.7   714.5  2755.1  70883.3    70818
read      261.4   120.6    86.8   151.7   168.1   257.1   287.3   303.4   315.1   329.4   346.9   382.4   462.0   837.4  6144.5  21979.5    21942
read      255.4   112.4    80.4   129.6   143.7   234.6   287.6   315.6   335.3   359.2   391.7   440.7   555.9   923.1  2023.6  91815.2    91810
read      265.9    96.8    74.4   140.6   156.0   262.2   303.8   323.9   338.2   355.9   380.3   417.9   492.6   648.8  2683.2  39521.5    39588
read      266.0    97.8    74.4   139.8   155.1   261.6   304.1   324.6   339.3   357.6   382.0   420.4   498.7   689.1  2367.7  41030.3    40957
read      259.8   113.1    74.4   130.9   145.2   244.9   298.6   324.4   342.0   364.7   394.6   436.4   524.0   689.0  2956.9  62589.3    62645
read      252.1    79.5    86.8   155.9   172.1   247.7   274.7   289.8   300.1   313.7   331.5   362.4   435.8   715.4  2821.1  15527.1    15539
read      272.3   135.9    74.4   134.0   149.6   247.6   300.8   330.6   352.6   381.0   419.5   482.2   658.3  1304.4  3784.2 107740.5   107672
read      266.3    91.2    80.4   144.2   160.4   264.1   300.8   319.4   333.4   348.3   371.5   407.4   486.1   677.5  2272.9  32952.6    32954
read      262.4   110.7    80.4   132.9   147.8   249.4   300.9   325.6   342.6   364.8   393.5   434.7   527.0   730.4  2797.9  58651.5    58866
read      258.6    81.3    80.4   149.5   165.5   256.8   287.4   303.6   315.3   329.6   346.8   381.4   455.5   666.9  1936.8  23744.2    23739
read      263.4   124.9    74.4   132.8   147.6   251.1   301.8   325.9   342.4   364.0   392.4   434.0   532.1   935.6  3229.8  54764.8    54701
read      257.9   107.7    74.4   130.3   144.5   244.0   296.5   321.4   338.9   360.3   388.8   431.8   522.0   696.3  2850.6  60821.9    60706
read      254.2   108.8    74.4   127.9   141.6   236.0   290.8   317.8   336.6   359.2   389.9   434.7   530.7   710.9  2864.1  72402.2    72350
read      262.4   308.4    74.4   131.7   146.2   247.3   299.1   323.9   341.3   363.5   392.5   434.4   527.8   822.9  3099.7  58711.9    58661
read      265.4    93.5    80.4   142.5   158.6   263.3   300.8   319.2   333.1   347.7   371.4   407.2   483.3   661.8  2830.5  34951.0    34912
read      255.5   105.3    74.4   131.7   146.3   236.1   287.5   315.2   334.7   358.0   389.4   435.9   541.1   747.7  1970.8 103169.3   103268
read      264.9    94.0    80.4   140.8   156.3   262.2   302.2   321.1   335.3   351.3   374.5   411.3   488.6   652.5  2718.4  38719.2    38703
read      252.7   105.6    74.4   129.4   143.2   234.2   288.0   315.6   334.3   356.1   385.7   429.8   516.7   674.6  2377.3  83262.7    83358
read      259.7   104.2    74.4   132.1   146.8   248.8   299.7   323.5   339.9   360.1   387.1   427.5   507.8   647.3  2091.3  57319.2    57408
read      253.1   103.9    74.4   129.7   143.6   234.3   287.9   315.8   335.0   357.6   388.0   432.0   522.3   672.9  1713.4  86857.7    86837
read      264.9    89.3    80.4   143.7   159.8   263.2   299.9   318.1   331.6   346.0   369.3   403.2   474.8   649.4  2100.7  33503.6    33517
read      257.0   106.0    74.4   130.6   144.7   242.2   295.9   321.4   338.9   360.2   388.4   429.7   510.2   668.8  2885.9  66259.9    66204
read      254.1   100.7    74.4   129.5   143.4   237.0   291.7   318.4   336.6   358.3   387.2   429.9   513.6   655.7  1939.4  73750.5    73758
read      256.1   105.2    74.4   131.3   145.9   237.1   289.2   316.7   336.1   359.4   390.3   436.1   539.3   734.9  2128.7  99680.4    99742
read      263.0   113.0    74.4   134.1   149.4   243.2   294.2   322.1   342.4   367.8   400.6   454.4   574.5   795.0  2716.0 109465.6   109462
read      254.9   106.2    74.4   131.1   145.4   235.8   288.2   315.9   335.2   358.1   388.5   433.8   534.2   731.6  2526.5  94478.8    94453

Total QPS = 55313.6 (99564520 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24592436193 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.25%,100.00%
